key,cbs_Key,firstName,lastName,profileUrl,defaultAssetUrl,primaryPosition,compositeRating,compositeStarRating,compositeNationalRank,compositePositionRank,compositeStateRank,homeTown.city,homeTown.state,committedInstitution.institutionKey,committedInstitution.teamKey,committedInstitution.cbsKey,committedInstitution.name,committedInstitution.abbreviation,committedInstitution.fullName,signedInstitution.institutionKey,signedInstitution.teamKey,signedInstitution.cbsKey,signedInstitution.name,signedInstitution.abbreviation,signedInstitution.fullName,currentInstitution.institutionKey,currentInstitution.teamKey,currentInstitution.cbsKey,currentInstitution.name,currentInstitution.abbreviation,currentInstitution.fullName,committedInstitution,signedInstitution,homeTown
46118506,28906139,Cameron,Boozer,/player/Cameron-Boozer-46118506,/Uploads/Assets/425/335/13335425.jpg,PF,99.9280734980054,5.0,3.0,1.0,2.0,Miami,FL,24009.0,6.0,21130.0,Duke,DUKE,Duke Blue Devils,24009.0,6.0,21130.0,Duke,DUKE,Duke Blue Devils,24009,6.0,21130.0,Duke,DUKE,Duke Blue Devils,0.0,0.0,0.0
