player.key,player.firstName,player.lastName,player.avatar,player.transferDate,player.transferRating,player.highSchoolRating,player.rating,player.starRating,player.transferRank,player.highSchoolRank,player.rank,player.rankTrend,player.institutionStatus,player.position,player.positionKey,player.eligibility.type,player.eligibility.years,player.stateRank,player.status,player.statusDate,player.transfer.source.institution,player.transfer.source.institutionKey,player.transfer.source.logo,player.transfer.source.defaultAsset,player.transfer.source.alternateAsset,player.transfer.source.lightAsset,player.transfer.source.institutionRootPath,player.transfer.destination,player.positionGroupKey,player.positionGroupName,player.positionRank,player.lastUpdateDate,player.transferCommitDateTime,player.weight,player.height,player.playerProfileUrl,player.startDate,player.endDate
46054952,KeShawn,Murphy,https://s3media.247sports.com/Uploads/Assets/663/31/13031663.jpeg,2025-04-09T17:58:00Z,0.96,0.89,0.96,4,28,178.0,28,1.0,T,PF,34,Immediate,0.0,1,Enrolled,0,Mississippi State,24104,0,https://s3media.247sports.com/Uploads/Assets/501/617/12617501.png,0,https://s3media.247sports.com/Uploads/Assets/501/617/12617501.png,/college/mississippi-state,"[{'percentage': 100, 'transferred': True, 'institution': 'Auburn', 'institutionKey': 24098, 'logo': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/523/543/12543523.png', 'alternateAsset': None, 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/538/543/12543538.png', 'institutionRootPath': '/college/auburn'}]",10,Forward,5,2025-04-15T17:01:49Z,2025-04-15T17:01:00Z,230,6-10,https://247sports.com/player/keshawn-murphy-46054952/college-271927,0,0
46156002,Xaivian,Lee,https://s3media.247sports.com/Uploads/Assets/981/921/12921981.png,2025-04-04T14:05:00Z,0.96,0.0,0.96,4,29,0.0,29,0.0,T,PG,31,Immediate,0.0,1,Enrolled,0,Princeton,24169,0,https://s3media.247sports.com/Uploads/Assets/113/550/12550113.png,0,https://s3media.247sports.com/Uploads/Assets/113/550/12550113.png,/college/princeton,"[{'percentage': None, 'transferred': True, 'institution': 'Florida', 'institutionKey': 24099, 'logo': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/863/84/11084863.png', 'alternateAsset': None, 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/863/84/11084863.png', 'institutionRootPath': '/college/florida'}]",9,Guard,7,2025-04-16T23:53:06Z,2025-04-16T23:53:00Z,180,6-4,https://247sports.com/player/xaivian-lee-46156002/college-330276,0,0
46097677,Xzayvier,Brown,https://s3media.247sports.com/Uploads/Assets/528/41/12041528.jpeg,2025-04-14T19:58:00Z,0.96,0.87,0.96,4,30,219.0,30,1.0,T,PG,31,Immediate,0.0,1,Enrolled,0,Saint Joseph's,24323,0,https://s3media.247sports.com/Uploads/Assets/991/828/7828991.png,0,https://s3media.247sports.com/Uploads/Assets/991/828/7828991.png,/college/saint-josephs,"[{'percentage': 100, 'transferred': True, 'institution': 'Oklahoma', 'institutionKey': 24026, 'logo': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/557/543/12543557.png', 'alternateAsset': None, 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/233/617/12617233.png', 'institutionRootPath': '/college/oklahoma'}]",9,Guard,8,2025-04-21T23:17:47Z,2025-04-21T23:17:00Z,165,6-2,https://247sports.com/player/xzayvier-brown-46097677/college-303437,0,0
46102817,Desmond,Claude,https://s3media.247sports.com/Uploads/Assets/108/722/12722108.jpg,2025-04-22T15:28:00Z,0.96,0.91,0.96,4,31,101.0,31,0.0,T,PG,31,Immediate,0.0,2,Enrolled,0,USC,24257,0,https://s3media.247sports.com/Uploads/Assets/512/617/12617512.png,0,https://s3media.247sports.com/Uploads/Assets/630/114/8114630.png,/college/usc,"[{'percentage': None, 'transferred': True, 'institution': 'Washington', 'institutionKey': 24094, 'logo': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/560/560/12560560.png', 'alternateAsset': None, 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/560/560/12560560.png', 'institutionRootPath': '/college/washington'}]",9,Guard,9,2025-06-08T17:58:40Z,2025-06-08T14:57:00Z,205,6-6,https://247sports.com/player/desmond-claude-46102817/college-317215,0,0
46117544,Andrej,Stojakovic,https://s3media.247sports.com/Uploads/Assets/200/709/12709200.jpg,2025-04-17T20:00:00Z,0.96,0.97,0.96,4,32,19.0,32,0.0,T,SF,33,Immediate,0.0,3,Enrolled,0,California,24089,0,https://s3media.247sports.com/Uploads/Assets/217/617/12617217.png,0,https://s3media.247sports.com/Uploads/Assets/487/342/12342487.png,/college/california,"[{'percentage': None, 'transferred': True, 'institution': 'Illinois', 'institutionKey': 24039, 'logo': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/916/698/9698916.png', 'alternateAsset': None, 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/523/551/12551523.png', 'institutionRootPath': '/college/illinois'}]",10,Forward,4,2025-04-28T17:00:28Z,2025-04-28T16:39:00Z,205,6-7,https://247sports.com/player/andrej-stojakovic-46117544/college-321521,0,0
46115861,Pharrel,Payne,https://s3media.247sports.com/Uploads/Assets/10/717/12717010.jpg,2025-04-02T16:57:00Z,0.96,0.9,0.96,4,33,123.0,33,0.0,T,C,35,Immediate,0.0,3,Enrolled,0,Texas A&M,24029,0,https://s3media.247sports.com/Uploads/Assets/385/617/12617385.png,0,https://s3media.247sports.com/Uploads/Assets/385/617/12617385.png,/college/texas-am,"[{'percentage': None, 'transferred': True, 'institution': 'Maryland', 'institutionKey': 24012, 'logo': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/920/639/9639920.png', 'alternateAsset': None, 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/379/617/12617379.png', 'institutionRootPath': '/college/maryland'}]",11,Center,4,2025-04-04T21:18:55Z,2025-04-04T21:18:00Z,250,6-9,https://247sports.com/player/pharrel-payne-46115861/college-323116,0,0
46133023,Derrion,Reid,https://s3media.247sports.com/Uploads/Assets/871/612/12612871.jpeg,2025-04-13T02:22:00Z,0.96,0.98,0.96,4,34,17.0,34,-1.0,T,SF,33,Immediate,0.0,3,Enrolled,0,Alabama,24096,0,https://s3media.247sports.com/Uploads/Assets/88/543/12543088.png,0,https://s3media.247sports.com/Uploads/Assets/279/553/12553279.png,/college/alabama,"[{'percentage': None, 'transferred': True, 'institution': 'Oklahoma', 'institutionKey': 24026, 'logo': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/557/543/12543557.png', 'alternateAsset': None, 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/233/617/12617233.png', 'institutionRootPath': '/college/oklahoma'}]",10,Forward,5,2025-04-29T03:18:19Z,2025-04-28T23:30:00Z,220,6-8,https://247sports.com/player/derrion-reid-46133023/college-315525,0,0
46149166,Michael,Rataj,https://s3media.247sports.com/Uploads/Assets/232/406/12406232.png,2025-03-25T19:37:00Z,0.95,0.0,0.95,4,35,0.0,35,0.0,T,PF,34,Immediate,0.0,1,Enrolled,0,Oregon State,24091,0,https://s3media.247sports.com/Uploads/Assets/71/482/8482071.png,0,https://s3media.247sports.com/Uploads/Assets/71/482/8482071.png,/college/oregon-state,"[{'percentage': None, 'transferred': True, 'institution': 'Baylor', 'institutionKey': 24019, 'logo': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/935/542/12542935.png', 'alternateAsset': None, 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/199/617/12617199.png', 'institutionRootPath': '/college/baylor'}]",10,Forward,6,2025-03-31T17:34:16Z,2025-03-31T17:33:00Z,220,6-7,https://247sports.com/player/michael-rataj-46149166/college-313880,0,0
46112760,Jaland,Lowe,https://s3media.247sports.com/Uploads/Assets/88/715/12715088.jpg,2025-04-01T15:26:00Z,0.95,0.92,0.95,4,36,89.0,36,0.0,T,PG,31,Immediate,0.0,2,Enrolled,0,Pittsburgh,24034,0,https://s3media.247sports.com/Uploads/Assets/891/542/12542891.png,0,https://s3media.247sports.com/Uploads/Assets/714/953/12953714.png,/college/pittsburgh,"[{'percentage': None, 'transferred': True, 'institution': 'Kentucky', 'institutionKey': 24101, 'logo': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/430/617/12617430.png', 'alternateAsset': None, 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/430/617/12617430.png', 'institutionRootPath': '/college/kentucky'}]",9,Guard,10,2025-04-05T14:39:25Z,0,160,6-3,https://247sports.com/player/jaland-lowe-46112760/college-302745,0,0
46110067,Owen,Freeman,https://s3media.247sports.com/Uploads/Assets/83/985/12985083.jpeg,2025-03-15T14:07:00Z,0.95,0.88,0.95,4,37,159.0,37,1.0,T,C,35,Immediate,0.0,3,Enrolled,0,Iowa,24041,0,https://s3media.247sports.com/Uploads/Assets/226/617/12617226.png,0,https://s3media.247sports.com/Uploads/Assets/77/543/12543077.png,/college/iowa,"[{'percentage': 100, 'transferred': True, 'institution': 'Creighton', 'institutionKey': 24343, 'logo': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/30/284/10284030.png', 'alternateAsset': None, 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/34/284/10284034.png', 'institutionRootPath': '/college/creighton'}]",11,Center,5,2025-03-26T23:36:58Z,2025-03-26T23:36:00Z,220,6-10,https://247sports.com/player/owen-freeman-46110067/college-298117,0,0
