feature,importance
hs_position,40.79272393717757
hs_height_in,30.382821656377434
hs_weight,10.79645740364892
hs_rating,7.262230634433229
hs_national_rank,5.140993938416874
hs_position_rank,4.549191557508024
hs_stars,1.0755808724379263
