season,year,rank,name,team,basic_obpr,basic_dbpr,basic_bpr,basic_poss,basic_box_obpr,basic_box_dbpr,basic_box_bpr,basic_adj_team_off_eff,basic_adj_team_def_eff,basic_adj_team_eff_margin,basic_plus_minus,basic_players,basic_color_o,basic_color_d,basic_color_diff,player_name_join,advanced_obpr,advanced_dbpr,advanced_bpr,advanced_poss,advanced_box_obpr,advanced_box_dbpr,advanced_box_bpr,advanced_adj_team_off_eff,advanced_adj_team_def_eff,advanced_adj_team_eff_margin,advanced_plus_minus,advanced_position,advanced_role,advanced_class,advanced_players,advanced_color_o,advanced_color_d,advanced_color_diff
2009-10,2010,1,Jon Scheyer,Duke,8.3672,2.95631,11.32351,2449,8.10081012509947,1.75425142145691,9.85506154655638,121.791793580346,81.2874047127703,40.5043888675761,613,1511962,#FF9D23,#FFD49F,#FF9D23,jon scheyer,8.3672,2.95631,11.32351,2449,8.10081012509947,1.75425142145691,9.85506154655638,121.791793580346,81.2874047127703,40.5043888675761,613,1.18298022523307,1.08423134669113,,1511962,#FF9D23,#FFD49F,#FF9D23
2009-10,2010,2,Tai Wesley,Utah State,7.44319,3.63356,11.07675,1466,6.66426764770176,1.95202823457154,8.6162958822733,122.024288652968,84.4393567246617,37.5849319283062,432,1511842,#FFA83B,#FFCA89,#FFA028,tai wesley,7.44319,3.63356,11.07675,1466,6.66426764770176,1.95202823457154,8.6162958822733,122.024288652968,84.4393567246617,37.5849319283062,432,4.13200623250472,1.56826355303689,,1511842,#FFA83B,#FFCA89,#FFA028
2009-10,2010,3,Robbie Hummel,Purdue,7.3066,3.73263,11.03923,1329,5.8866371224084,2.30842025508132,8.19505737748973,116.447706488858,80.2058557076691,36.2418507811891,333,1479401,#FFAA3F,#FFC985,#FFA028,robbie hummel,7.3066,3.73263,11.03923,1329,5.8866371224084,2.30842025508132,8.19505737748973,116.447706488858,80.2058557076691,36.2418507811891,333,4.09160684648109,1.60426324950983,,1479401,#FFAA3F,#FFC985,#FFA028
2009-10,2010,4,Evan Turner,Ohio State,6.36591,4.22101,10.58692,1622,5.62550620408661,3.39123385994518,9.01674006403179,119.397508903187,84.2836910418251,35.1138178613623,363,1510996,#FFB557,#FFC276,#FFA431,evan turner,6.36591,4.22101,10.58692,1622,5.62550620408661,3.39123385994518,9.01674006403179,119.397508903187,84.2836910418251,35.1138178613623,363,3.28273013125991,1.0,,1510996,#FFB557,#FFC276,#FFA431
2009-10,2010,5,Jackson Emery,BYU,6.56429,3.54038,10.10467,1793,5.28808919875385,2.77503507258134,8.06312427133519,120.948009193227,86.8739134808518,34.0740957123753,453,1499635,#FFB252,#FFCC8C,#FFA83B,jackson emery,6.56429,3.54038,10.10467,1793,5.28808919875385,2.77503507258134,8.06312427133519,120.948009193227,86.8739134808518,34.0740957123753,453,2.07627966376749,2.08759913252723,,1499635,#FFB252,#FFCC8C,#FFA83B
2009-10,2010,6,Draymond Green,Michigan State,5.65923,4.00745,9.66668,1511,5.26436550837916,3.67708120159485,8.94144670997401,115.542934429765,87.6723973642571,27.870537065508,232,1480973,#FFBD6A,#FFC57C,#FFAC43,draymond green,5.65923,4.00745,9.66668,1511,5.26436550837916,3.67708120159485,8.94144670997401,115.542934429765,87.6723973642571,27.870537065508,232,4.17657625966453,2.13639935108435,,1480973,#FFBD6A,#FFC57C,#FFAC43
2009-10,2010,7,Kyle Singler,Duke,6.58898,3.00379,9.59277,2401,5.9323935672636,2.02748782921253,7.95988139647614,122.799063402421,81.9822229192939,40.8168404831272,618,1500600,#FFB252,#FFD39D,#FFAC44,kyle singler,6.58898,3.00379,9.59277,2401,5.9323935672636,2.02748782921253,7.95988139647614,122.799063402421,81.9822229192939,40.8168404831272,618,3.346283113535,2.61724594549284,,1500600,#FFB252,#FFD39D,#FFAC44
2009-10,2010,8,Da'Sean Butler,West Virginia,6.3953,3.19261,9.58791,2206,6.17115372514885,2.15537750305125,8.3265312282001,117.342123387113,83.6097860134804,33.7323373736324,357,1512955,#FFB457,#FFD197,#FFAC45,dasean butler,6.3953,3.19261,9.58791,2206,6.17115372514885,2.15537750305125,8.3265312282001,117.342123387113,83.6097860134804,33.7323373736324,357,2.73860235961671,2.0925477261465,,1512955,#FFB457,#FFD197,#FFAC45
2009-10,2010,9,Greivis Vasquez,Maryland,7.24775,2.11769,9.36544,1901,7.07639104433951,2.14789864415012,9.22428968848963,118.717632251431,92.0993216234977,26.6183106279334,299,1512072,#FFAA40,#FFE0BA,#FFAE49,greivis vasquez,7.24775,2.11769,9.36544,1901,7.07639104433951,2.14789864415012,9.22428968848963,118.717632251431,92.0993216234977,26.6183106279334,299,1.49831876411042,1.0,,1512072,#FFAA40,#FFE0BA,#FFAE49
2009-10,2010,10,Cole Aldrich,Kansas,2.76891,6.36522,9.13413,1654,2.79188996996066,5.06710660526575,7.85899657522641,118.03765684915,79.2339673520888,38.803689497061,430,1511160,#FFDEB6,#FFA330,#FFB04D,cole aldrich,2.76891,6.36522,9.13413,1654,2.79188996996066,5.06710660526575,7.85899657522641,118.03765684915,79.2339673520888,38.803689497061,430,5.0,3.6218051246267,,1511160,#FFDEB6,#FFA330,#FFB04D
2009-10,2010,11,Brian Zoubek,Duke,4.03146,4.99685,9.02831,1234,3.57654320431266,3.14763705097876,6.72418025529142,123.302800240283,78.7265215952487,44.5762786450341,364,1511964,#FFD095,#FFB75C,#FFB14F,brian zoubek,4.03146,4.99685,9.02831,1234,3.57654320431266,3.14763705097876,6.72418025529142,123.302800240283,78.7265215952487,44.5762786450341,364,5.0,3.31991193277583,,1511964,#FFD095,#FFB75C,#FFB14F
2009-10,2010,12,Jacob Pullen,Kansas State,6.74271,2.27439,9.0171,2086,6.23485508576126,1.77919886284034,8.0140539486016,115.832109199576,85.6495908107492,30.1825183888268,336,1498942,#FFB04E,#FFDEB5,#FFB150,jacob pullen,6.74271,2.27439,9.0171,2086,6.23485508576126,1.77919886284034,8.0140539486016,115.832109199576,85.6495908107492,30.1825183888268,336,1.1316505821625,1.01023599784717,,1498942,#FFB04E,#FFDEB5,#FFB150
2009-10,2010,13,James Anderson,Oklahoma State,7.16932,1.83416,9.00348,1933,6.09803519866522,1.81231745224762,7.91035265091284,114.349764663769,91.2119223496152,23.1378423141534,237,1512823,#FFAB42,#FFE4C3,#FFB150,james anderson,7.16932,1.83416,9.00348,1933,6.09803519866522,1.81231745224762,7.91035265091284,114.349764663769,91.2119223496152,23.1378423141534,237,3.08049982545069,1.04748535399326,,1512823,#FFAB42,#FFE4C3,#FFB150
2009-10,2010,14,DeMarcus Cousins,Kentucky,4.75743,4.15775,8.91518,1469,4.44428485748614,3.78470034386349,8.22898520134963,117.621097455724,83.905657919778,33.715439535946,318,1511300,#FFC782,#FFC378,#FFB252,demarcus cousins,4.75743,4.15775,8.91518,1469,4.44428485748614,3.78470034386349,8.22898520134963,117.621097455724,83.905657919778,33.715439535946,318,5.0,2.14750364126787,,1511300,#FFC782,#FFC378,#FFB252
2009-10,2010,15,John Wall,Kentucky,5.35473,3.55825,8.91298,2107,4.80798890342661,2.40421024687903,7.21219915030565,116.982926759686,81.6947598654099,35.2881668942765,479,1513097,#FFC072,#FFCB8B,#FFB252,john wall,5.35473,3.55825,8.91298,2107,4.80798890342661,2.40421024687903,7.21219915030565,116.982926759686,81.6947598654099,35.2881668942765,479,1.08218352098214,1.0,,1513097,#FFC072,#FFCB8B,#FFB252
2009-10,2010,16,Damion James,Texas,5.35898,3.55011,8.90909,1886,4.412312790157,3.2048179874856,7.6171307776426,115.627081343816,86.9964743677546,28.6306069760611,286,1512880,#FFC072,#FFCC8B,#FFB252,damion james,5.35898,3.55011,8.90909,1886,4.412312790157,3.2048179874856,7.6171307776426,115.627081343816,86.9964743677546,28.6306069760611,286,4.67716815421232,2.49600031741066,,1512880,#FFC072,#FFCC8B,#FFB252
2009-10,2010,17,Quincy Pondexter,Washington,6.64787,2.09067,8.73854,2060,5.73298991931729,1.56410355584517,7.29709347516246,114.717255946833,88.1577170486111,26.5595388982219,307,1511292,#FFB150,#FFE1BB,#FFB455,quincy pondexter,6.64787,2.09067,8.73854,2060,5.73298991931729,1.56410355584517,7.29709347516246,114.717255946833,88.1577170486111,26.5595388982219,307,3.66852910105334,1.750724139361,,1511292,#FFB150,#FFE1BB,#FFB455
2009-10,2010,18,Ekpe Udoh,Baylor,4.3863,4.27399,8.66029,2072,3.57582242146723,4.28147548697913,7.85729790844636,119.374736214389,88.4802484477792,30.8944877666101,359,1511491,#FFCC8B,#FFC174,#FFB457,ekpe udoh,4.3863,4.27399,8.66029,2072,3.57582242146723,4.28147548697913,7.85729790844636,119.374736214389,88.4802484477792,30.8944877666101,359,4.58920437939934,3.195929891487,,1511491,#FFCC8B,#FFC174,#FFB457
