season,year,rank,name,team,basic_obpr,basic_dbpr,basic_bpr,basic_poss,basic_box_obpr,basic_box_dbpr,basic_box_bpr,basic_adj_team_off_eff,basic_adj_team_def_eff,basic_adj_team_eff_margin,basic_plus_minus,basic_players,basic_color_o,basic_color_d,basic_color_diff,player_name_join,advanced_obpr,advanced_dbpr,advanced_bpr,advanced_poss,advanced_box_obpr,advanced_box_dbpr,advanced_box_bpr,advanced_adj_team_off_eff,advanced_adj_team_def_eff,advanced_adj_team_eff_margin,advanced_plus_minus,advanced_position,advanced_role,advanced_class,advanced_players,advanced_color_o,advanced_color_d,advanced_color_diff
2019-20,2020,1,Xavier Tillman,Michigan State,5.1354,5.40915,10.54455,1728,4.82286009720016,4.07621113811996,8.89907123532012,117.73692069459,80.6249384002328,37.1119822943575,404,948027,#FFBE6C,#FF9D23,#FF9D23,xavier tillman,5.1354,5.40915,10.54455,1728,4.82286009720016,4.07621113811996,8.89907123532012,117.73692069459,80.6249384002328,37.1119822943575,404,4.49501759767017,2.34487622482468,,948027,#FFBE6C,#FF9D23,#FF9D23
2019-20,2020,2,Cassius Winston,Michigan State,7.68786,2.12651,9.81437,1709,6.02725448530003,0.847557077821011,6.87481156312104,117.345323299303,84.3495923570604,32.9957309422423,321,948017,#FF9D23,#FFD8A8,#FFA432,cassius winston,7.68786,2.12651,9.81437,1709,6.02725448530003,0.847557077821011,6.87481156312104,117.345323299303,84.3495923570604,32.9957309422423,321,1.01053816714457,1.0,,948017,#FF9D23,#FFD8A8,#FFA432
2019-20,2020,3,Udoka Azubuike,Kansas,3.61094,5.36845,8.97939,1418,3.29061094018305,3.79291157632154,7.08352251650459,116.942592709236,75.0744427970915,41.8681499121447,375,943295,#FFD197,#FF9E25,#FFAC44,udoka azubuike,3.61094,5.36845,8.97939,1418,3.29061094018305,3.79291157632154,7.08352251650459,116.942592709236,75.0744427970915,41.8681499121447,375,5.0,2.1074540349886,,943295,#FFD197,#FF9E25,#FFAC44
2019-20,2020,4,Payton Pritchard,Oregon,7.03044,1.91842,8.94886,1870,7.40108515722047,1.22396256111408,8.62504771833454,116.124476488707,90.7914151196181,25.3330613690884,284,953071,#FFA636,#FFDCB1,#FFAC44,payton pritchard,7.03044,1.91842,8.94886,1870,7.40108515722047,1.22396256111408,8.62504771833454,116.124476488707,90.7914151196181,25.3330613690884,284,1.35289788225589,1.0,,953071,#FFA636,#FFDCB1,#FFAC44
2019-20,2020,5,Malachi Flynn,San Diego State,6.10139,2.57227,8.67366,1761,6.30752567698274,1.67107887891361,7.97860455589635,114.811034124281,83.8377205738731,30.9733135504081,430,950389,#FFB150,#FFD096,#FFAF4A,malachi flynn,6.10139,2.57227,8.67366,1761,6.30752567698274,1.67107887891361,7.97860455589635,114.811034124281,83.8377205738731,30.9733135504081,430,1.47988072080609,1.0,,950389,#FFB150,#FFD096,#FFAF4A
2019-20,2020,6,Devon Dotson,Kansas,5.29316,3.19983,8.49299,1744,5.0465242581051,1.89386265471091,6.940386912816,114.561231914992,80.0721847560294,34.4890471589623,359,980096,#FFBC67,#FFC57D,#FFB04E,devon dotson,5.29316,3.19983,8.49299,1744,5.0465242581051,1.89386265471091,6.940386912816,114.561231914992,80.0721847560294,34.4890471589623,359,1.53178831297066,1.23699745236863,,980096,#FFBC67,#FFC57D,#FFB04E
2019-20,2020,7,Vernon Carey,Duke,4.90463,3.42712,8.33175,1430,4.66145430694733,2.66882035770183,7.33027466464917,117.406397666356,84.0897278793671,33.3166697869887,350,1338800,#FFC172,#FFC173,#FFB251,vernon carey,4.90463,3.42712,8.33175,1430,4.66145430694733,2.66882035770183,7.33027466464917,117.406397666356,84.0897278793671,33.3166697869887,350,5.0,1.64891282727812,,1338800,#FFC172,#FFC173,#FFB251
2019-20,2020,8,Luka Garza,Iowa,6.19688,2.06638,8.26326,1769,5.95010194812309,2.30048878577658,8.25059073389968,118.803834227805,92.6930321784841,26.1108020493211,230,942555,#FFB04E,#FFD9AB,#FFB252,luka garza,6.19688,2.06638,8.26326,1769,5.95010194812309,2.30048878577658,8.25059073389968,118.803834227805,92.6930321784841,26.1108020493211,230,5.0,1.69046034453569,,942555,#FFB04E,#FFD9AB,#FFB252
2019-20,2020,9,Tyrese Haliburton,Iowa State,5.7484,2.50004,8.24844,1450,6.80015510004455,2.5878325227651,9.38798762280965,106.323760005614,94.2747948395015,12.048965166112,7,948544,#FFB65A,#FFD299,#FFB353,tyrese haliburton,5.7484,2.50004,8.24844,1450,6.80015510004455,2.5878325227651,9.38798762280965,106.323760005614,94.2747948395015,12.048965166112,7,1.48137821645654,1.0,,948544,#FFB65A,#FFD299,#FFB353
2019-20,2020,10,Kaleb Wesson,Ohio State,4.2121,3.845,8.0571,1546,3.25478948107763,2.65369139365495,5.90848087473258,113.472114288507,83.9898524458116,29.4822618426955,260,953258,#FFC986,#FFBA62,#FFB457,kaleb wesson,4.2121,3.845,8.0571,1546,3.25478948107763,2.65369139365495,5.90848087473258,113.472114288507,83.9898524458116,29.4822618426955,260,4.91293028108098,2.41510988419501,,953258,#FFC986,#FFBA62,#FFB457
2019-20,2020,11,Sam Merrill,Utah State,6.71453,1.26238,7.97691,1908,6.78623465620312,0.608862978768388,7.39509763497151,109.581634445318,89.1861173673449,20.3955170779733,261,950594,#FFAA3F,#FFE8CB,#FFB558,sam merrill,6.71453,1.26238,7.97691,1908,6.78623465620312,0.608862978768388,7.39509763497151,109.581634445318,89.1861173673449,20.3955170779733,261,1.94578109234366,1.0,,950594,#FFAA3F,#FFE8CB,#FFB558
2019-20,2020,12,Jalen Smith,Maryland,4.00243,3.94478,7.94721,1644,4.42541470428732,3.37913239230283,7.80454709659015,110.675739364455,84.9843843654184,25.6913549990364,217,973490,#FFCC8C,#FFB85E,#FFB559,jalen smith,4.00243,3.94478,7.94721,1644,4.42541470428732,3.37913239230283,7.80454709659015,110.675739364455,84.9843843654184,25.6913549990364,217,5.0,2.30802938125526,,973490,#FFCC8C,#FFB85E,#FFB559
