season,year,rank,name,team,basic_obpr,basic_dbpr,basic_bpr,basic_poss,basic_box_obpr,basic_box_dbpr,basic_box_bpr,basic_adj_team_off_eff,basic_adj_team_def_eff,basic_adj_team_eff_margin,basic_plus_minus,basic_players,basic_color_o,basic_color_d,basic_color_diff,player_name_join,advanced_obpr,advanced_dbpr,advanced_bpr,advanced_poss,advanced_box_obpr,advanced_box_dbpr,advanced_box_bpr,advanced_adj_team_off_eff,advanced_adj_team_def_eff,advanced_adj_team_eff_margin,advanced_plus_minus,advanced_position,advanced_role,advanced_class,advanced_players,advanced_color_o,advanced_color_d,advanced_color_diff
2023-24,2024,1,Zach Edey,Purdue,9.75545,4.52264,14.27809,2126,8.9644214468709,3.23804762337053,12.2024690702414,131.231224184166,86.265051998816,44.96617218535,590,1606325,#FF9D23,#FFAE48,#FF9D23,zach edey,9.75545,4.52264,14.27809,2126,8.9644214468709,3.23804762337053,12.2024690702414,131.231224184166,86.265051998816,44.96617218535,590,5.0,1.0,,1606325,#FF9D23,#FFAE48,#FF9D23
2023-24,2024,2,Donovan Clingan,Connecticut,6.24727,5.42953,11.6768,1313,6.14135354848514,3.92352023578621,10.0648737842714,131.571657577613,82.5553316142886,49.0163259633247,449,1912264,#FFC072,#FF9D23,#FFAF4B,donovan clingan,6.24727,5.42953,11.6768,1313,6.14135354848514,3.92352023578621,10.0648737842714,131.571657577613,82.5553316142886,49.0163259633247,449,5.0,2.25473339402786,,1912264,#FFC072,#FF9D23,#FFAF4B
2023-24,2024,3,Jamal Shead,Houston,6.19896,4.89176,11.09072,1856,6.0485274053856,3.4387495443493,9.4872769497349,122.934791231767,76.6503603436745,46.2844308880926,579,1587082,#FFC173,#FFA739,#FFB354,jamal shead,6.19896,4.89176,11.09072,1856,6.0485274053856,3.4387495443493,9.4872769497349,122.934791231767,76.6503603436745,46.2844308880926,579,1.0,1.0,,1587082,#FFC173,#FFA739,#FFB354
2023-24,2024,4,Reed Sheppard,Kentucky,6.73502,3.31732,10.05234,1767,5.81707188768615,3.83336237155652,9.65043425924266,128.147762551027,95.2209817235077,32.926780827519,362,2113943,#FFBB67,#FFC378,#FFBA64,reed sheppard,6.73502,3.31732,10.05234,1767,5.81707188768615,3.83336237155652,9.65043425924266,128.147762551027,95.2209817235077,32.926780827519,362,1.48450057749747,1.40235930448846,,2113943,#FFBB67,#FFC378,#FFBA64
2023-24,2024,5,Johni Broome,Auburn,4.80717,5.20033,10.0075,1549,5.84784493809418,3.99821019662566,9.84605513471984,120.490660535646,85.145668975772,35.3449915598736,353,1608042,#FFCF92,#FFA22C,#FFBA65,johni broome,4.80717,5.20033,10.0075,1549,5.84784493809418,3.99821019662566,9.84605513471984,120.490660535646,85.145668975772,35.3449915598736,353,5.0,1.81254064798264,,1608042,#FFCF92,#FFA22C,#FFBA65
2023-24,2024,6,Cam Spencer,Connecticut,7.21082,2.65073,9.86155,2184,7.33074996383163,2.02883997563916,9.35958993947079,129.704103671359,86.7939602587918,42.9101434125669,618,1300352,#FFB75C,#FFCF93,#FFBB67,cam spencer,7.21082,2.65073,9.86155,2184,7.33074996383163,2.02883997563916,9.35958993947079,129.704103671359,86.7939602587918,42.9101434125669,618,2.15111769795159,2.36221435547394,,1300352,#FFB75C,#FFCF93,#FFBB67
2023-24,2024,7,Braden Smith,Purdue,6.37825,3.08502,9.46327,2265,6.0400676919197,2.82161383233807,8.86168152425777,128.153358382465,89.1082926478531,39.0450657346116,496,1911492,#FFBF6F,#FFC782,#FFBE6D,braden smith,6.37825,3.08502,9.46327,2265,6.0400676919197,2.82161383233807,8.86168152425777,128.153358382465,89.1082926478531,39.0450657346116,496,1.41653450889657,1.71993741184839,,1911492,#FFBF6F,#FFC782,#FFBE6D
2023-24,2024,8,Tristen Newton,Connecticut,6.75761,2.43389,9.1915,2195,7.08202524039517,1.99848468826405,9.08050992865921,129.422045033643,86.8771014800956,42.5449435535469,615,1331420,#FFBB66,#FFD39C,#FFC071,tristen newton,6.75761,2.43389,9.1915,2195,7.08202524039517,1.99848468826405,9.08050992865921,129.422045033643,86.8771014800956,42.5449435535469,615,2.32701193463755,1.80437322751628,,1331420,#FFBB66,#FFD39C,#FFC071
2023-24,2024,9,Kyle Filipowski,Duke,5.19198,3.81842,9.0104,1846,4.89164832295243,3.22705323873546,8.11870156168789,123.651117135637,90.89183757749,32.759279558147,360,1917809,#FFCB8A,#FFBA64,#FFC174,kyle filipowski,5.19198,3.81842,9.0104,1846,4.89164832295243,3.22705323873546,8.11870156168789,123.651117135637,90.89183757749,32.759279558147,360,4.54681234764893,2.12702225188944,,1917809,#FFCB8A,#FFBA64,#FFC174
2023-24,2024,10,Tamin Lipsey,Iowa State,4.53853,4.30347,8.842,1918,4.60170377037572,2.7117621307987,7.31346590117441,115.986355614196,81.5583491628247,34.4280064513709,419,1908247,#FFD198,#FFB250,#FFC277,tamin lipsey,4.53853,4.30347,8.842,1918,4.60170377037572,2.7117621307987,7.31346590117441,115.986355614196,81.5583491628247,34.4280064513709,419,1.60707371005406,1.80218956165446,,1908247,#FFD198,#FFB250,#FFC277
2023-24,2024,11,Anton Watson,Gonzaga,5.35,3.46029,8.81029,1852,4.51326998792498,2.21586649214665,6.72913648007164,125.537888123603,89.319507619207,36.2183805043964,473,1309616,#FFC986,#FFC173,#FFC377,anton watson,5.35,3.46029,8.81029,1852,4.51326998792498,2.21586649214665,6.72913648007164,125.537888123603,89.319507619207,36.2183805043964,473,3.30958481562476,2.71961681807717,,1309616,#FFC986,#FFC173,#FFC377
