season,year,rank,name,team,basic_obpr,basic_dbpr,basic_bpr,basic_poss,basic_box_obpr,basic_box_dbpr,basic_box_bpr,basic_adj_team_off_eff,basic_adj_team_def_eff,basic_adj_team_eff_margin,basic_plus_minus,basic_players,basic_color_o,basic_color_d,basic_color_diff,player_name_join,advanced_obpr,advanced_dbpr,advanced_bpr,advanced_poss,advanced_box_obpr,advanced_box_dbpr,advanced_box_bpr,advanced_adj_team_off_eff,advanced_adj_team_def_eff,advanced_adj_team_eff_margin,advanced_plus_minus,advanced_position,advanced_role,advanced_class,advanced_players,advanced_color_o,advanced_color_d,advanced_color_diff
2016-17,2017,1,Lonzo Ball,UCLA,7.32828,3.04116,10.36944,2330,7.61685608454021,2.89190906625381,10.508765150794,124.879273554575,92.2637764473351,32.6154971072396,510,954425,#FFAB41,#FFCC8D,#FF9D23,lonzo ball,7.32828,3.04116,10.36944,2330,7.61685608454021,2.89190906625381,10.508765150794,124.879273554575,92.2637764473351,32.6154971072396,510,1.80688436082451,1.40990014344108,,954425,#FFAB41,#FFCC8D,#FF9D23
2016-17,2017,2,Sindarius Thornwell,South Carolina,6.3898,3.92496,10.31476,1866,6.40764281705814,3.00222685399968,9.40986967105782,113.266075222368,82.4496682955342,30.816406926834,343,1203717,#FFB559,#FFBE6C,#FF9E24,sindarius thornwell,6.3898,3.92496,10.31476,1866,6.40764281705814,3.00222685399968,9.40986967105782,113.266075222368,82.4496682955342,30.816406926834,343,3.21905810961781,1.0,,1203717,#FFB559,#FFBE6C,#FF9E24
2016-17,2017,3,Ethan Happ,Wisconsin,4.3889,5.87528,10.26418,1686,4.9277089055203,4.57990547355993,9.50761437908023,117.429481408729,82.3496717071896,35.0798097015396,367,950142,#FFCC8D,#FF9D23,#FF9E25,ethan happ,4.3889,5.87528,10.26418,1686,4.9277089055203,4.57990547355993,9.50761437908023,117.429481408729,82.3496717071896,35.0798097015396,367,4.27971171308965,1.42476779774627,,950142,#FFCC8D,#FF9D23,#FF9E25
2016-17,2017,4,Donovan Mitchell,Louisville,5.40998,4.39162,9.8016,1866,4.81450827824405,3.50420918738312,8.31871746562717,116.565995936427,82.6232576959412,33.9427382404854,332,1200499,#FFC172,#FFB65A,#FFA32F,donovan mitchell,5.40998,4.39162,9.8016,1866,4.81450827824405,3.50420918738312,8.31871746562717,116.565995936427,82.6232576959412,33.9427382404854,332,1.86002913741202,2.31773472356931,,1200499,#FFC172,#FFB65A,#FFA32F
2016-17,2017,5,Jawun Evans,Oklahoma State,8.4784,1.25691,9.73531,1688,7.31394626842209,2.12108158535274,9.43502785377483,128.232788979758,101.306226503768,26.9265624759898,186,1200517,#FF9D23,#FFEAD0,#FFA330,jawun evans,8.4784,1.25691,9.73531,1688,7.31394626842209,2.12108158535274,9.43502785377483,128.232788979758,101.306226503768,26.9265624759898,186,1.02181736195365,1.0,,1200517,#FF9D23,#FFEAD0,#FFA330
2016-17,2017,6,Monté Morris,Iowa State,7.3843,2.02282,9.40712,2214,6.87774866368563,2.42031620327121,9.29806486695684,120.446427166394,93.0650833800146,27.3813437863796,239,1197679,#FFAA3F,#FFDDB3,#FFA637,monté morris,7.3843,2.02282,9.40712,2214,6.87774866368563,2.42031620327121,9.29806486695684,120.446427166394,93.0650833800146,27.3813437863796,239,1.59304649284067,1.28984217957643,,1197679,#FFAA3F,#FFDDB3,#FFA637
2016-17,2017,7,Frank Mason,Kansas,7.3213,1.93822,9.25952,2372,7.47662379652483,1.57661774383196,9.05324154035678,123.675264229697,90.1121172922115,33.5631469374854,422,1198155,#FFAB41,#FFDEB6,#FFA83A,frank mason,7.3213,1.93822,9.25952,2372,7.47662379652483,1.57661774383196,9.05324154035678,123.675264229697,90.1121172922115,33.5631469374854,422,1.56114043528263,1.0,,1198155,#FFAB41,#FFDEB6,#FFA83A
2016-17,2017,8,Gary Clark,Cincinnati,5.01704,4.15421,9.17125,1588,4.80520065001564,2.27281982571235,7.07802047572799,119.191733692257,81.4940760398512,37.6976576524055,442,1146436,#FFC57D,#FFBA63,#FFA93C,gary clark,5.01704,4.15421,9.17125,1588,4.80520065001564,2.27281982571235,7.07802047572799,119.191733692257,81.4940760398512,37.6976576524055,442,4.34621849944596,2.74754478892195,,1146436,#FFC57D,#FFBA63,#FFA93C
2016-17,2017,9,Derrick Walton Jr.,Michigan,6.88691,2.202,9.08891,2104,7.13439107905864,1.6560192893476,8.79041036840624,124.025144543812,92.9211549473556,31.1039895964561,360,1202808,#FFB04C,#FFDAAC,#FFA93E,derrick walton jr,6.88691,2.202,9.08891,2104,7.13439107905864,1.6560192893476,8.79041036840624,124.025144543812,92.9211549473556,31.1039895964561,360,1.86828126517629,1.05191086674276,,1202808,#FFB04C,#FFDAAC,#FFA93E
2016-17,2017,10,Nigel Williams-Goss,Gonzaga,5.72141,3.23732,8.95873,2194,5.26745185416431,1.77545419549576,7.04290604966007,119.101231070409,81.264378888731,37.8368521816784,667,1197528,#FFBD6A,#FFC986,#FFAB41,nigel williamsgoss,5.72141,3.23732,8.95873,2194,5.26745185416431,1.77545419549576,7.04290604966007,119.101231070409,81.264378888731,37.8368521816784,667,1.7947279686173,1.40566973911462,,1197528,#FFBD6A,#FFC986,#FFAB41
2016-17,2017,11,Josh Hart,Villanova,6.3644,2.56132,8.92572,1894,5.92874179261836,2.41528664021741,8.34402843283578,123.885992567667,89.1133199652105,34.7726726024569,433,1203937,#FFB65A,#FFD49F,#FFAB41,josh hart,6.3644,2.56132,8.92572,1894,5.92874179261836,2.41528664021741,8.34402843283578,123.885992567667,89.1133199652105,34.7726726024569,433,2.90909805454272,1.8475163135502,,1203937,#FFB65A,#FFD49F,#FFAB41
2016-17,2017,12,Joel Berry II,North Carolina,6.48314,2.32835,8.81149,1984,5.66816151118841,1.68048675925432,7.34864827044273,126.342265692201,86.8285228380737,39.5137428541271,442,1140083,#FFB457,#FFD8A7,#FFAC44,joel berry ii,6.48314,2.32835,8.81149,1984,5.66816151118841,1.68048675925432,7.34864827044273,126.342265692201,86.8285228380737,39.5137428541271,442,1.61831032997914,2.14122873475114,,1140083,#FFB457,#FFD8A7,#FFAC44
2016-17,2017,13,Justin Jackson,North Carolina,6.90508,1.71499,8.62007,2224,6.59278083004735,1.10165017029074,7.69443100033809,124.210217806,88.3211124820041,35.8891053239956,423,1198605,#FFAF4C,#FFE2BE,#FFAE48,justin jackson,6.90508,1.71499,8.62007,2224,6.59278083004735,1.10165017029074,7.69443100033809,124.210217806,88.3211124820041,35.8891053239956,423,2.50237751463523,2.34451736082852,,1198605,#FFAF4C,#FFE2BE,#FFAE48
2016-17,2017,14,Josh Jackson,Kansas,4.88592,3.59237,8.47829,1975,4.17410423044363,3.57558327566217,7.7496875061058,122.933066361754,89.7366622648099,33.1964040969442,346,1198168,#FFC780,#FFC378,#FFAF4B,josh jackson,4.88592,3.59237,8.47829,1975,4.17410423044363,3.57558327566217,7.7496875061058,122.933066361754,89.7366622648099,33.1964040969442,346,3.51159123470377,2.39136712485893,,1198168,#FFC780,#FFC378,#FFAF4B
2016-17,2017,15,Jevon Carter,West Virginia,4.86193,3.54457,8.4065,2111,5.16845521864923,2.82384309678557,7.9922983154348,115.610574490175,83.1978421018281,32.4127323883472,386,1177838,#FFC781,#FFC47A,#FFB04C,jevon carter,4.86193,3.54457,8.4065,2111,5.16845521864923,2.82384309678557,7.9922983154348,115.610574490175,83.1978421018281,32.4127323883472,386,2.07738976513943,2.14343464877501,,1177838,#FFC781,#FFC47A,#FFB04C
