player.key,player.firstName,player.lastName,player.avatar,player.transferDate,player.transferRating,player.highSchoolRating,player.rating,player.starRating,player.transferRank,player.highSchoolRank,player.rank,player.rankTrend,player.institutionStatus,player.position,player.positionKey,player.eligibility.type,player.eligibility.years,player.stateRank,player.status,player.statusDate,player.transfer.source.institution,player.transfer.source.institutionKey,player.transfer.source.logo,player.transfer.source.defaultAsset,player.transfer.source.alternateAsset,player.transfer.source.lightAsset,player.transfer.source.institutionRootPath,player.transfer.destination,player.positionGroupKey,player.positionGroupName,player.positionRank,player.lastUpdateDate,player.transferCommitDateTime,player.weight,player.height,player.playerProfileUrl,player.startDate,player.endDate
46128508,Myles,Rigsby,https://s3media.247sports.com/Uploads/Assets/380/31/13031380.jpeg,2025-03-24T15:24:00Z,0.9,,0.9,4,275,,275,,T,CG,36,Immediate,,12,Committed,,Troy,24115,,https://s3media.247sports.com/Uploads/Assets/636/820/11820636.png,,https://s3media.247sports.com/Uploads/Assets/642/820/11820642.png,/college/troy,"[{'percentage': None, 'transferred': True, 'institution': 'Tulsa', 'institutionKey': 24058, 'logo': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/844/965/11965844.png', 'alternateAsset': None, 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/844/965/11965844.png', 'institutionRootPath': '/college/tulsa'}]",9,Guard,25,2025-05-03T21:59:50Z,2025-04-11T21:59:00Z,190,6-6,https://247sports.com/player/myles-rigsby-46128508/college-328239,,
46086323,Shawn,Phillips Jr.,https://s3media.247sports.com/Uploads/Assets/217/730/12730217.jpg,2025-04-02T18:07:00Z,0.9,0.89,0.9,4,276,160.0,276,1.0,T,C,35,Immediate,,9,Enrolled,,Arizona State,24088,,https://s3media.247sports.com/Uploads/Assets/888/472/8472888.png,,https://s3media.247sports.com/Uploads/Assets/890/472/8472890.png,/college/arizona-state,"[{'percentage': None, 'transferred': True, 'institution': 'Missouri', 'institutionKey': 24024, 'logo': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/741/542/12542741.png', 'alternateAsset': None, 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/741/542/12542741.png', 'institutionRootPath': '/college/missouri'}]",11,Center,36,2025-04-13T16:02:28Z,2025-04-13T15:02:00Z,245,7-0,https://247sports.com/player/shawn-phillips-jr-46086323/college-302637,,
46099534,Jeremiah,Williams,https://s3media.247sports.com/Uploads/Assets/986/73/12073986.jpeg,2025-03-26T20:01:00Z,0.9,0.8,0.9,4,277,476.0,277,1.0,T,PG,31,Immediate,2.0,5,Enrolled,,Rutgers,24035,,https://s3media.247sports.com/Uploads/Assets/224/525/12525224.png,,https://s3media.247sports.com/Uploads/Assets/248/617/12617248.png,/college/rutgers,"[{'percentage': None, 'transferred': True, 'institution': 'Georgetown', 'institutionKey': 24210, 'logo': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/952/546/12546952.png', 'alternateAsset': None, 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/952/546/12546952.png', 'institutionRootPath': '/college/georgetown'}]",9,Guard,49,2025-05-20T01:19:13Z,2025-05-14T01:18:00Z,177,6-4,https://247sports.com/player/jeremiah-williams-46099534/college-302915,,
46117365,Riley,Allenspach,https://s3media.247sports.com/Uploads/Assets/281/27/13027281.jpg,2025-04-05T14:10:00Z,0.9,0.82,0.9,4,278,355.0,278,1.0,T,C,35,Immediate,,13,Enrolled,,Samford,24230,,https://s3media.247sports.com/Uploads/Assets/494/214/12214494.png,,https://s3media.247sports.com/Uploads/Assets/494/214/12214494.png,/college/samford,"[{'percentage': None, 'transferred': True, 'institution': 'George Mason', 'institutionKey': 24331, 'logo': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/760/544/12544760.png', 'alternateAsset': None, 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/760/544/12544760.png', 'institutionRootPath': '/college/george-mason'}]",11,Center,37,2025-04-24T20:45:56Z,2025-04-24T20:45:00Z,247,6-11,https://247sports.com/player/riley-allenspach-46117365/college-306561,,
46111516,Jerry,Deng,https://s3media.247sports.com/Uploads/Assets/516/709/12709516.jpg,2025-03-30T01:41:00Z,0.9,0.79,0.9,4,279,398.0,279,2.0,T,PF,34,Immediate,,21,Enrolled,,Florida State,24010,,https://s3media.247sports.com/Uploads/Assets/191/522/11522191.png,,https://s3media.247sports.com/Uploads/Assets/191/522/11522191.png,/college/florida-state,"[{'percentage': None, 'transferred': True, 'institution': 'NC State', 'institutionKey': 24015, 'logo': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/728/975/7975728.png', 'alternateAsset': None, 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/728/975/7975728.png', 'institutionRootPath': '/college/north-carolina-state'}]",10,Forward,51,2025-04-25T16:09:25Z,2025-04-25T16:09:00Z,220,6-9,https://247sports.com/player/jerry-deng-46111516/college-321537,,
46141838,Emmanuel,Stephen,https://s3media.247sports.com/Uploads/Assets/236/719/12719236.jpg,2025-03-31T17:53:00Z,0.9,0.9,0.9,4,280,117.0,280,,T,C,35,Immediate,,10,Enrolled,,Arizona,24087,,https://s3media.247sports.com/Uploads/Assets/925/542/12542925.png,,https://s3media.247sports.com/Uploads/Assets/925/542/12542925.png,/college/arizona,"[{'percentage': None, 'transferred': True, 'institution': 'UNLV', 'institutionKey': 24084, 'logo': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/927/549/12549927.png', 'alternateAsset': None, 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/22/870/9870022.png', 'institutionRootPath': '/college/unlv'}]",11,Center,38,2025-04-06T00:29:04Z,2025-04-06T00:28:00Z,230,7-0,https://247sports.com/player/emmanuel-stephen-46141838/college-322810,,
46085998,Sencire,Harris,https://s3media.247sports.com/Uploads/Assets/925/720/12720925.jpg,2025-03-26T13:59:00Z,0.9,0.91,0.9,4,281,96.0,281,,T,CG,36,Immediate,3.0,4,Enrolled,,West Virginia,24038,,https://s3media.247sports.com/Uploads/Assets/39/543/12543039.png,,https://s3media.247sports.com/Uploads/Assets/41/543/12543041.png,/college/west-virginia,"[{'percentage': None, 'transferred': True, 'institution': 'Cincinnati', 'institutionKey': 24031, 'logo': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/974/542/12542974.png', 'alternateAsset': None, 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/975/542/12542975.png', 'institutionRootPath': '/college/cincinnati'}]",9,Guard,26,2025-04-07T15:29:41Z,2025-04-06T22:29:00Z,174,6-4,https://247sports.com/player/sencire-harris-46085998/college-323040,,
46132900,Filip,Borovicanin,https://s3media.247sports.com/Uploads/Assets/602/722/12722602.jpg,2025-03-29T02:18:00Z,0.9,0.91,0.9,4,282,106.0,282,,T,PF,34,Immediate,,3,Enrolled,,New Mexico,24081,,https://s3media.247sports.com/Uploads/Assets/903/549/12549903.png,,https://s3media.247sports.com/Uploads/Assets/903/549/12549903.png,/college/new-mexico,"[{'percentage': None, 'transferred': True, 'institution': 'Xavier', 'institutionKey': 24316, 'logo': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/994/546/12546994.png', 'alternateAsset': None, 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/994/546/12546994.png', 'institutionRootPath': '/college/xavier'}]",10,Forward,52,2025-04-02T01:26:27Z,,220,6-9,https://247sports.com/player/filip-borovicanin-46132900/college-323550,,
46103938,Bryce,Lindsay,https://s3media.247sports.com/Uploads/Assets/189/999/12999189.jpeg,2025-03-24T14:30:00Z,0.9,0.88,0.9,4,283,203.0,283,1.0,T,PG,31,Immediate,,11,Enrolled,,James Madison,24144,,https://s3media.247sports.com/Uploads/Assets/987/549/12549987.png,,https://s3media.247sports.com/Uploads/Assets/987/549/12549987.png,/college/james-madison,"[{'percentage': None, 'transferred': True, 'institution': 'Villanova', 'institutionKey': 24152, 'logo': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/984/546/12546984.png', 'alternateAsset': None, 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/984/546/12546984.png', 'institutionRootPath': '/college/villanova'}]",9,Guard,50,2025-04-17T20:43:51Z,2025-04-17T20:43:00Z,190,6-3,https://247sports.com/player/bryce-lindsay-46103938/college-330658,,
46156285,Adam,Clark,https://s3media.247sports.com/Uploads/Assets/482/938/12938482.jpeg,2025-03-19T17:47:00Z,0.9,,0.9,4,284,,284,,T,PG,31,Immediate,,3,Enrolled,,Merrimack,25293,,https://s3media.247sports.com/Uploads/Assets/216/319/10319216.png,,https://s3media.247sports.com/Uploads/Assets/216/319/10319216.png,,"[{'percentage': None, 'transferred': True, 'institution': 'Seton Hall', 'institutionKey': 24310, 'logo': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/972/546/12546972.png', 'alternateAsset': None, 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/972/546/12546972.png', 'institutionRootPath': '/college/seton-hall'}]",9,Guard,51,2025-04-02T16:36:54Z,2025-04-02T16:36:00Z,155,5-10,https://247sports.com/player/adam-clark-46156285/college-331059,,
