year,player_key,first_name,last_name,full_name,position,position_group,height,weight,stars,rating,transfer_rating,high_school_rating,transfer_rank,high_school_rank,position_rank,state_rank,eligibility_type,eligibility_years,status,institution_status,transfer_date,transfer_commit_date,source_school,source_institution_key,source_school_root_path,destination_school,destination_institution_key,destination_school_root_path,destination_transferred,destination_options_count,player_profile_url,avatar_url,last_update_date,source
2025,46148869,LeJuan,Watts,LeJuan Watts,SG,Guard,6-6,233,4,0.96,0.96,,23,,5,1,Immediate,3.0,Enrolled,T,2025-04-03T03:20:00Z,2025-04-12T14:28:00Z,Washington State,24095,/college/washington-state,Texas Tech,24030.0,/college/texas-tech,True,1.0,https://247sports.com/player/lejuan-watts-46148869/college-315670,https://s3media.247sports.com/Uploads/Assets/57/706/12706057.jpg,2025-04-14T14:28:14Z,247sports_api_transfers
2025,46102823,Wesley,Yates III,Wesley Yates III,CG,Guard,6-4,200,4,0.96,0.96,0.94,24,53.0,5,1,Immediate,,Enrolled,T,2025-04-05T20:30:00Z,2025-04-10T20:55:00Z,USC,24257,/college/usc,Washington,24094.0,/college/washington,True,1.0,https://247sports.com/player/wesley-yates-iii-46102823/college-317225,https://s3media.247sports.com/Uploads/Assets/100/722/12722100.jpg,2025-04-10T20:55:51Z,247sports_api_transfers
2025,46097210,Rodney,Rice,Rodney Rice,SG,Guard,6-4,198,4,0.96,0.96,0.91,25,104.0,6,2,Immediate,3.0,Enrolled,T,2025-03-31T18:07:00Z,2025-04-22T14:43:00Z,Maryland,24012,/college/maryland,USC,24257.0,/college/usc,True,1.0,https://247sports.com/player/rodney-rice-46097210/college-323147,https://s3media.247sports.com/Uploads/Assets/505/718/12718505.jpg,2025-04-22T14:43:23Z,247sports_api_transfers
2025,46115307,Morez,Johnson Jr.,Morez Johnson Jr.,PF,Forward,6-9,255,4,0.96,0.96,0.95,26,31.0,4,1,Immediate,,Enrolled,T,2025-03-28T19:51:00Z,2025-04-01T23:04:00Z,Illinois,24039,/college/illinois,Michigan,24042.0,/college/michigan,True,1.0,https://247sports.com/player/morez-johnson-jr-46115307/college-323126,https://s3media.247sports.com/Uploads/Assets/264/718/12718264.jpg,2025-04-01T23:05:11Z,247sports_api_transfers
2025,46134016,Henri,Veesaar,Henri Veesaar,C,Center,7-0,235,4,0.96,0.96,0.97,27,36.0,3,3,Immediate,3.0,Enrolled,T,2025-03-31T22:45:00Z,2025-04-04T20:02:00Z,Arizona,24087,/college/arizona,North Carolina,24014.0,/college/north-carolina,True,1.0,https://247sports.com/player/henri-veesaar-46134016/college-288534,https://s3media.247sports.com/Uploads/Assets/803/772/12772803.jpeg,2025-04-04T20:03:01Z,247sports_api_transfers
2025,46054952,KeShawn,Murphy,KeShawn Murphy,PF,Forward,6-10,230,4,0.96,0.96,0.89,28,178.0,5,1,Immediate,,Enrolled,T,2025-04-09T17:58:00Z,2025-04-15T17:01:00Z,Mississippi State,24104,/college/mississippi-state,Auburn,24098.0,/college/auburn,True,1.0,https://247sports.com/player/keshawn-murphy-46054952/college-271927,https://s3media.247sports.com/Uploads/Assets/663/31/13031663.jpeg,2025-04-15T17:01:49Z,247sports_api_transfers
2025,46156002,Xaivian,Lee,Xaivian Lee,PG,Guard,6-4,180,4,0.96,0.96,,29,,7,1,Immediate,,Enrolled,T,2025-04-04T14:05:00Z,2025-04-16T23:53:00Z,Princeton,24169,/college/princeton,Florida,24099.0,/college/florida,True,1.0,https://247sports.com/player/xaivian-lee-46156002/college-330276,https://s3media.247sports.com/Uploads/Assets/981/921/12921981.png,2025-04-16T23:53:06Z,247sports_api_transfers
2025,46097677,Xzayvier,Brown,Xzayvier Brown,PG,Guard,6-2,165,4,0.96,0.96,0.87,30,219.0,8,1,Immediate,,Enrolled,T,2025-04-14T19:58:00Z,2025-04-21T23:17:00Z,Saint Joseph's,24323,/college/saint-josephs,Oklahoma,24026.0,/college/oklahoma,True,1.0,https://247sports.com/player/xzayvier-brown-46097677/college-303437,https://s3media.247sports.com/Uploads/Assets/528/41/12041528.jpeg,2025-04-21T23:17:47Z,247sports_api_transfers
2025,46102817,Desmond,Claude,Desmond Claude,PG,Guard,6-6,205,4,0.96,0.96,0.91,31,101.0,9,2,Immediate,,Enrolled,T,2025-04-22T15:28:00Z,2025-06-08T14:57:00Z,USC,24257,/college/usc,Washington,24094.0,/college/washington,True,1.0,https://247sports.com/player/desmond-claude-46102817/college-317215,https://s3media.247sports.com/Uploads/Assets/108/722/12722108.jpg,2025-06-08T17:58:40Z,247sports_api_transfers
2025,46117544,Andrej,Stojakovic,Andrej Stojakovic,SF,Forward,6-7,205,4,0.96,0.96,0.97,32,19.0,4,3,Immediate,,Enrolled,T,2025-04-17T20:00:00Z,2025-04-28T16:39:00Z,California,24089,/college/california,Illinois,24039.0,/college/illinois,True,1.0,https://247sports.com/player/andrej-stojakovic-46117544/college-321521,https://s3media.247sports.com/Uploads/Assets/200/709/12709200.jpg,2025-04-28T17:00:28Z,247sports_api_transfers
