year,recruit_key,html_path,skill_rating,skill_athleticism,skill_defender,skill_face_up_high_post_scorer,skill_handle,skill_leadership,skill_low_post_scorer,skill_passing,skill_passing_vision,skill_penetration_ability,skill_physicality_motor,skill_rebounding,skill_shooter,skill_size,skill_versatility,full_name
2011,60650,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60650.html,False,,,,,,,,,,,,,,,Jake White
2011,60651,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60651.html,False,,,,,,,,,,,,,,,Rayvon Harris
2011,60652,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60652.html,False,,,,,,,,,,,,,,,Jordan Hickert
2011,60654,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60654.html,False,,,,,,,,,,,,,,,Dejan Kostur
2011,60655,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60655.html,False,,,,,,,,,,,,,,,Ebuka Anyaorah
2011,60656,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60656.html,False,,,,,,,,,,,,,,,Melvin Morgan
2011,60657,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60657.html,False,,,,,,,,,,,,,,,Derrell Armstrong
2011,60658,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60658.html,False,,,,,,,,,,,,,,,Nick Paulos
2011,60659,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60659.html,False,,,,,,,,,,,,,,,Ron Bracey
2011,60660,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60660.html,False,,,,,,,,,,,,,,,Mike Powell
2011,60661,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60661.html,False,,,,,,,,,,,,,,,Jordan Gregory
2011,60663,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60663.html,False,,,,,,,,,,,,,,,Kevin Henderson
2011,60664,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60664.html,False,,,,,,,,,,,,,,,Chris Anderson
2011,60665,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60665.html,False,,,,,,,,,,,,,,,Nick Kerr
2011,60666,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60666.html,False,,,,,,,,,,,,,,,Kendall Anthony
2011,60667,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60667.html,False,,,,,,,,,,,,,,,Josh Mendenhall
2011,60668,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60668.html,False,,,,,,,,,,,,,,,Brandon White
2011,60669,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60669.html,False,,,,,,,,,,,,,,,Kenneth Hall
2011,60670,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60670.html,False,,,,,,,,,,,,,,,Antonio Biglow
2011,60671,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60671.html,False,,,,,,,,,,,,,,,Maurice Phelps
2011,60672,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60672.html,False,,,,,,,,,,,,,,,Rawane Ndiaye
2011,60673,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60673.html,False,,,,,,,,,,,,,,,Mohamed Fall
2011,60674,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60674.html,False,,,,,,,,,,,,,,,Xavier Johnson-Blount
2011,60676,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60676.html,False,,,,,,,,,,,,,,,Christian Moon
2011,60678,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60678.html,False,,,,,,,,,,,,,,,Jamie Stewart
2011,60679,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60679.html,False,,,,,,,,,,,,,,,Karl Cochran
2011,60680,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60680.html,False,,,,,,,,,,,,,,,DavRon Williams
2011,60681,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60681.html,False,,,,,,,,,,,,,,,Lucas Brown
2011,60682,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60682.html,False,,,,,,,,,,,,,,,Luke Piotrowski
2011,60683,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60683.html,False,,,,,,,,,,,,,,,Brett Olson
2011,60684,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60684.html,False,,,,,,,,,,,,,,,Joshua Gentry
2011,60685,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60685.html,False,,,,,,,,,,,,,,,Deric Rudolph
2011,60686,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60686.html,False,,,,,,,,,,,,,,,John Manning
2011,60687,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60687.html,False,,,,,,,,,,,,,,,Shane Benton
2011,60688,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60688.html,False,,,,,,,,,,,,,,,Dominique Youmans
2011,60689,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60689.html,False,,,,,,,,,,,,,,,Anthony Borden
2011,60690,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60690.html,False,,,,,,,,,,,,,,,James Douglas
2011,60691,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60691.html,False,,,,,,,,,,,,,,,Robert Crawford
2011,60692,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60692.html,False,,,,,,,,,,,,,,,Eric Mosley
2011,60693,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60693.html,False,,,,,,,,,,,,,,,Malcolm McMillan
2011,60694,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60694.html,False,,,,,,,,,,,,,,,Jarvis Garner
2011,60696,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60696.html,False,,,,,,,,,,,,,,,Colin Gruber
2011,60697,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60697.html,False,,,,,,,,,,,,,,,Malcolm Canada
2011,60698,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60698.html,False,,,,,,,,,,,,,,,Mike Brigham
2011,60699,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60699.html,False,,,,,,,,,,,,,,,Demario Hines
2011,60700,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60700.html,False,,,,,,,,,,,,,,,Darius Singleton
2011,60701,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60701.html,False,,,,,,,,,,,,,,,Lonnie Hayes
2011,60702,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60702.html,False,,,,,,,,,,,,,,,Chris Wilson
2011,60703,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60703.html,False,,,,,,,,,,,,,,,Lonnie Robinson
2011,60704,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60704.html,False,,,,,,,,,,,,,,,Ryan Davis
2011,60706,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60706.html,False,,,,,,,,,,,,,,,A.J Matthews
2011,60707,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60707.html,False,,,,,,,,,,,,,,,James Davis
2011,60708,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60708.html,False,,,,,,,,,,,,,,,Dustin Hobaugh
2011,60710,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60710.html,False,,,,,,,,,,,,,,,Ian Chiles
2011,60711,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60711.html,False,,,,,,,,,,,,,,,Brendan Keane
2011,60712,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60712.html,False,,,,,,,,,,,,,,,Tyler Russell
2011,60713,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60713.html,False,,,,,,,,,,,,,,,Jordan Shanklin
2011,60714,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60714.html,False,,,,,,,,,,,,,,,Dylan Elias
2011,60715,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60715.html,False,,,,,,,,,,,,,,,Jared Guest
2011,60716,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60716.html,False,,,,,,,,,,,,,,,Lyonell Gaines
2011,60717,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60717.html,False,,,,,,,,,,,,,,,Brandon Thompson
2011,60718,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60718.html,False,,,,,,,,,,,,,,,Aaron Hawk-Harris
2011,60719,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60719.html,False,,,,,,,,,,,,,,,Tim Huskisson
2011,60720,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60720.html,False,,,,,,,,,,,,,,,Nikko Acosta
2011,60721,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60721.html,False,,,,,,,,,,,,,,,Taylor Danaher
2011,60722,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60722.html,False,,,,,,,,,,,,,,,Briante Weber
2011,60724,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60724.html,False,,,,,,,,,,,,,,,Bill Freeman
2011,60725,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60725.html,False,,,,,,,,,,,,,,,Pierria Henry
2011,60726,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60726.html,False,,,,,,,,,,,,,,,Ollie Jackson
2011,60727,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60727.html,False,,,,,,,,,,,,,,,Jacoby Harrison
2011,60728,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60728.html,False,,,,,,,,,,,,,,,Michael Harvey
2011,60729,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60729.html,False,,,,,,,,,,,,,,,Mitchell Farr
2011,60730,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60730.html,False,,,,,,,,,,,,,,,Kidus Ephrem
2011,60731,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60731.html,False,,,,,,,,,,,,,,,Mario Moody
2011,60732,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60732.html,False,,,,,,,,,,,,,,,Lateef McMullan
2011,60733,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60733.html,False,,,,,,,,,,,,,,,Jonathan Williams
2011,60734,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60734.html,False,,,,,,,,,,,,,,,Ilija Ivankovic
2011,60735,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60735.html,False,,,,,,,,,,,,,,,Joe Eberhard
2011,60736,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60736.html,False,,,,,,,,,,,,,,,E. Victor Nickerson
2011,60737,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60737.html,False,,,,,,,,,,,,,,,Jerome Clyburn
2011,60738,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60738.html,False,,,,,,,,,,,,,,,Chris Kading
2011,60739,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60739.html,False,,,,,,,,,,,,,,,Herdie Lawrence
2011,60740,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60740.html,False,,,,,,,,,,,,,,,Pedro Maciel
2011,60741,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60741.html,False,,,,,,,,,,,,,,,Julian Scott
2011,60743,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60743.html,False,,,,,,,,,,,,,,,Joel Lindberg
2011,60744,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60744.html,False,,,,,,,,,,,,,,,Mike Thorne
2011,60746,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60746.html,False,,,,,,,,,,,,,,,Shai Fields
2011,60747,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60747.html,False,,,,,,,,,,,,,,,Spencer Turner
2011,60748,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60748.html,False,,,,,,,,,,,,,,,Gelaun Wheelwright
2011,60749,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60749.html,False,,,,,,,,,,,,,,,Demetrice Jacobs
2011,60750,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60750.html,False,,,,,,,,,,,,,,,Terrence Williams
2011,60751,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60751.html,False,,,,,,,,,,,,,,,William Nelson
2011,60752,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60752.html,False,,,,,,,,,,,,,,,Terrell Brown
2011,60753,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60753.html,False,,,,,,,,,,,,,,,Malcolm Herron
2011,60754,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60754.html,False,,,,,,,,,,,,,,,Julien Sargent
2011,60755,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60755.html,False,,,,,,,,,,,,,,,Darius Smith
2011,60756,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60756.html,False,,,,,,,,,,,,,,,Nick Mabbutt
2011,60757,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60757.html,False,,,,,,,,,,,,,,,Antonio Kalpic
2011,60758,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60758.html,False,,,,,,,,,,,,,,,Darren White
2011,60759,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60759.html,False,,,,,,,,,,,,,,,Trent Thomas
2011,60760,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60760.html,False,,,,,,,,,,,,,,,Nimrod Hilliard
2011,60761,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60761.html,False,,,,,,,,,,,,,,,Austin Akers
2011,60762,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60762.html,False,,,,,,,,,,,,,,,Trey Freeman
2011,60763,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60763.html,False,,,,,,,,,,,,,,,Gary Roberson
2011,60764,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60764.html,False,,,,,,,,,,,,,,,Breon Key
2011,60765,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60765.html,False,,,,,,,,,,,,,,,Morris Woods
2011,60766,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60766.html,False,,,,,,,,,,,,,,,Jason Pimentel
2011,60767,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60767.html,False,,,,,,,,,,,,,,,Zach Horstman
2011,60768,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60768.html,False,,,,,,,,,,,,,,,Ramond Jenkins
2011,60769,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60769.html,False,,,,,,,,,,,,,,,D.J. Jackson
2011,60770,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60770.html,False,,,,,,,,,,,,,,,Kris Obaseki
2011,60771,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60771.html,False,,,,,,,,,,,,,,,D'Mitri Riggs
2011,60772,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60772.html,False,,,,,,,,,,,,,,,Michael Hale
2011,60773,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60773.html,False,,,,,,,,,,,,,,,Charles Ashford
2011,60774,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60774.html,False,,,,,,,,,,,,,,,Timmy Knipp
2011,60775,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60775.html,False,,,,,,,,,,,,,,,Olabisi Latunde-Addey
2011,60776,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60776.html,False,,,,,,,,,,,,,,,Demarcus Gatlin
2011,60777,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60777.html,False,,,,,,,,,,,,,,,Don McAvoy
2011,60778,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60778.html,False,,,,,,,,,,,,,,,William Kirksey
2011,60779,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60779.html,False,,,,,,,,,,,,,,,Robbie Stenzel
2011,60782,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60782.html,False,,,,,,,,,,,,,,,Terell Parks
2011,60783,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60783.html,False,,,,,,,,,,,,,,,Eric Stutz
2011,60784,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60784.html,False,,,,,,,,,,,,,,,Tyler Poole
2011,60785,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60785.html,False,,,,,,,,,,,,,,,Josh Gibbs
2011,60786,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60786.html,False,,,,,,,,,,,,,,,Kevin Schaffartzik
2011,60787,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60787.html,False,,,,,,,,,,,,,,,Tabarris Hamilton
2011,60788,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60788.html,False,,,,,,,,,,,,,,,Tra'Vaughn White
2011,60789,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60789.html,False,,,,,,,,,,,,,,,Emmanuel Donald
2011,60790,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60790.html,False,,,,,,,,,,,,,,,Kannon Burrage
2011,60791,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60791.html,False,,,,,,,,,,,,,,,Darius Gatson
2011,60792,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2011/profiles/60792.html,False,,,,,,,,,,,,,,,Kevin Hartley
