barttorvik_year,row_number,player_name,raw_team_1,raw_team_2,raw_flag,page_title,source_url,scraped_at_utc
2020,223,Elijah Elliott,Kansas,Stephen F. Austin,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,224,James Ellis,Duquesne,Pearl River Community College,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,225,Lydell Elmore,Livingstone,High Point,Yes,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,226,Augustine Ene,Incarnate Word,Non-DI,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,227,David Erebor,Brown,Chestnut Hill,Yes,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,228,Michael Ertel,Louisiana Monroe,UAB,Yes,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,229,Aaron Estrada,Saint Peter's,Oregon,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,230,Travis Evee,VMI,Rice,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,231,Kaosi Ezeagu,UTEP,Kansas St.,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,232,Timmy Falls,Montana,,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,233,KeyShawn Feazell,Mississippi St.,McNeese St.,Yes,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,234,Kyle Feit,Arizona St.,,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,235,Andrew Ferguson,San Diego,Cal State Monterey Bay,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,236,Ed Ferguson,North Carolina A&T,Bowie St.,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,237,Romeao Ferguson,Belmont Abbey,Lipscomb,Yes,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,238,Noah Fernandes,Wichita St.,Massachusetts,Yes,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,239,LJ Figueroa,St. John's,Oregon,Yes,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,240,Ferron Flavors Jr.,Cal Baptist,Oklahoma St.,Yes,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,241,Ryan Flores,Incarnate Word,,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,242,Derrick Flowers,Jacksonville,,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,243,Devon Flowers,James Madison,Clark Atlanta,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,244,Michael Flowers,Western Michigan,South Alabama,Yes,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,245,Jaylen Forbes,Alabama,Tulane,Yes,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,246,Makale Foreman,Stony Brook,California,Yes,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,247,Jack Forrest,Columbia,Saint Joseph's,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,248,Donovan Forte,Jacksonville,Gannon,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,249,Tyler Foster,Youngstown St.,,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,250,Cyriaque Foucart,Stetson,Kentucky State,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,251,Luke Frampton,Davidson,Western Kentucky,Yes,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,252,Jeremiah Francis,North Carolina,New Mexico,Yes,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,253,Harwin Francois,Southern Illinois,McNeese St.,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,254,Myles Franklin,Northeastern,Point Loma Nazarene,Yes,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,255,Marquell Fraser,Idaho,Detroit,Yes,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,256,Javon Freeman-Liberty,Valparaiso,DePaul,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,257,Sasha French,Albany,Azusa Pacific,Yes,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,258,Sammy Friday IV,Siena,Eastern Illinois,Yes,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,259,Tim Fuller,Weber St.,Utah Valley,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,260,Xavier Fuqua,Tarleton St.,,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,261,Blake Furcron,FIU,Ashland,Yes,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,262,Jake Furgerson,Notre Dame de Namur,Weber St.,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,263,Isaiah Gable,Southeast Missouri St.,College of Charleston,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,264,Stephan Gabriel,Bradley,Non-DI,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,265,Both Gach,Utah,Minnesota,Yes,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,266,Joniya Gadson,Bowling Green,,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,267,Alonzo Gaffney,Ohio St.,Northwest Florida State College,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,268,Devin Gage,DePaul,Fresno St.,Yes,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,269,Gorjok Gak,Florida,Cal Baptist,Yes,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,270,Austin Galuppo,Weber St.,,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,271,Jeremiah Gambrell,Western Kentucky,Prairie View A&M,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,272,Andrew Garcia,Stony Brook,Georgia,Yes,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,273,Myron Gardner,Georgetown,South Plains College,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,274,Mark Gasperini,American,Massachusetts,Yes,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,275,Gerrale Gates,New Orleans,Holy Cross,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,276,Samson George,Pittsburgh,Central Arkansas,Yes,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,277,CJ Gettelfinger,Oakland,Tennessee Tech,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,278,Amir Gholizadeh,Chicago St.,Tallahassee Community College,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,279,Marcus Gibbs,Eastern Michigan,,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,280,Jordan Gibson,Presbyterian,Shepherd,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,281,Ty Gibson,Maryland Eastern Shore,Miles,Yes,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,282,Umoja Gibson,North Texas,Oklahoma,Yes,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,283,Alterique Gilbert,Connecticut,Wichita St.,Yes,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,284,Caleb Giordano,San Diego St.,Humboldt State,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,285,Roberto Gittens,UC Santa Barbara,Alaska Anchorage,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,286,Randy 'R.J.' Gladney,Angelo State,Grambling St.,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,287,R.J. Glasper,Arkansas Tech,Oral Roberts,Yes,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,288,Joey Glynn,UMass Lowell,Rollins,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,289,Marquis Godwin,Old Dominion,Hampton,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,290,Shandon Goldman,Northern Iowa,Tennessee Tech,Yes,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,291,Terrell Gomez,Cal St. Northridge,San Diego St.,Yes,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,292,Jordan Gonzalez,Cal Baptist,Chapman,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,293,Kayo Gonçalves,Southeastern Oklahoma State,South Alabama,Yes,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,294,Brendon Gooch,Southern Illinois,McKendree,Yes,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,295,Brycen Goodine,Syracuse,Providence,Yes,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,296,Chevez Goodwin,Wofford,USC,Yes,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,297,Deantoni Gordon,Wichita St.,Northwest Mississippi Community College,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,298,Jacobi Gordon,California,Louisiana Lafayette,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,299,Jitaurious Gordon,Troy,Nicholls St.,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,300,Jay Green,UNLV,Northern Arizona,Yes,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,301,Jervay Green,Nebraska,Pacific,Yes,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,302,Kierell Green,Niagara,Edinboro,Yes,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,303,Sam Green,Drexel,Howard,Yes,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,304,Derrick Green,Maryland Eastern Shore,,Yes,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,305,Cle'von Greene,Radford,Virginia State,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,306,Tykei Greene,Manhattan,Stony Brook,Yes,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,307,Bryan Greenlee,Minnesota,Florida Atlantic,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,308,Alan Griffin,Illinois,Syracuse,Yes,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,309,Bryan Griffin,Mercy,Xavier,Yes,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,310,Zion Griffin,Iowa St.,Illinois Chicago,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,311,Jaret Griffith,Stetson,Hope College,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,312,Caleb Grill,Iowa St.,UNLV,Yes,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,313,Roche Grootfaam,Utah St.,UT Tyler,Yes,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,314,Dan Gross,Campbell,,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,315,Makhtar Gueye,UAB,Cal Baptist,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,316,Quentin Guliford,Montana St.,Ottawa University Arizona,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,317,Yavuz Gultekin,Texas A&M,San Diego,Yes,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,318,Matt Haarms,Purdue,BYU,Yes,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,319,Omar Habwe,Mount St. Mary's,Stony Brook,Yes,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,320,John Hall,Evansville,Portland St.,Yes,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,321,Josh Hall,Missouri St.,Cal St. Fullerton,Yes,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,322,Jairus Hamilton,Boston College,Maryland,Yes,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,323,Jeremy Hamilton,Alabama St.,Florida Memorial,Yes,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,324,Justyn Hamilton,Temple,Kent St.,Yes,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,325,Luke Hamilton,Mercer,Midwestern State,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,326,Gregory Hammond,Rhode Island,UMass Lowell,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,327,KC Hankton,Saint Louis,Chattanooga,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,328,Jack Hansen,IUPUI,Non-DI,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,329,Myles Hanson,Xavier,Stonehill,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,330,Elias Harden,Jacksonville St.,Georgetown College,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,331,Patrick Harding,Bryant,Columbia,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,332,Jordan Hardwick,Coppin St.,,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,333,Amauri Hardy,UNLV,Oregon,Yes,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,334,Elijah Hardy,Washington,Portland St.,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
2020,335,Malik Hardy,Florida Gulf Coast,North Georgia,,2020 Transfer Portal Finder,https://barttorvik.com/playerstat.php?link=y&minGP=1&ocvalue=d1&minmin=0&erk=500&year=2020&xvalue=trans,2026-05-31T04:55:54.797554+00:00
