hs_year,player_key,full_name,hs_position,hs_height_in,hs_weight,hs_stars,hs_rating,hs_national_rank,hs_position_rank,scouting_report,scouting_report_evaluator_name,bv_role,has_scouting_report_text,has_scouting_report_evaluator,_embedding_cache_key
2015,68421,Quinndary Weatherspoon,SG,76,205,4.0,92.82280637702326,121.0,36.0,,__missing__,Wing G,False,False,68421_2015
2015,68692,Matisse Thybulle,SF,77,195,4.0,92.8690519654375,118.0,19.0,,__missing__,Wing G,False,False,68692_2015
2015,68693,Steven Enoch,PF,82,260,4.0,95.58713642448582,82.0,20.0,,__missing__,C,False,False,68693_2015
2015,68927,Nikola Marijan,C,85,235,3.0,84.0,344.0,29.0,,__missing__,C,False,False,68927_2015
2015,69200,Everson Davis,CG,75,185,,,,,,__missing__,Combo G,False,False,69200_2015
2015,69900,Chris McNeal,PG,72,195,3.0,81.33333333333333,467.0,82.0,,__missing__,Scoring PG,False,False,69900_2015
2015,72189,Jake Silpe,PG,74,185,2.0,70.0,513.0,94.0,,__missing__,Scoring PG,False,False,72189_2015
2015,74123,Christian Romine,C,82,215,3.0,84.05555555555554,338.0,28.0,,__missing__,C,False,False,74123_2015
2015,75144,Isaac Humphries,C,84,260,5.0,97.36381931903148,47.0,7.0,,__missing__,C,False,False,75144_2015
2015,75188,Khalil Iverson,SF,77,205,3.0,83.74999999999999,366.0,64.0,,__missing__,Wing F,False,False,75188_2015
2015,75251,Nathan Bain,SG,78,200,3.0,81.58333333333333,460.0,102.0,,__missing__,Wing F,False,False,75251_2015
2015,75255,Christ Koumadje,C,86,233,3.0,83.72489959839358,370.0,32.0,,__missing__,C,False,False,75255_2015
2015,75265,Nakye Sanders,SF,80,235,2.0,76.66666666666666,499.0,93.0,,__missing__,C,False,False,75265_2015
2015,75417,Jordan Jackson,SG,75,180,3.0,83.16666666666667,423.0,92.0,,__missing__,Wing G,False,False,75417_2015
2015,75539,Christian Lutete,SG,75,190,2.0,70.0,513.0,113.0,,__missing__,Stretch 4,False,False,75539_2015
2015,75546,Rashard Odomes,SG,78,200,4.0,91.75352021239921,144.0,40.0,,__missing__,Wing G,False,False,75546_2015
2015,75625,Terrell Allen,PG,74,180,2.0,70.0,513.0,94.0,,__missing__,Scoring PG,False,False,75625_2015
2015,75630,Kerwin Roach II,SG,76,180,5.0,97.2215669203621,51.0,12.0,,__missing__,Wing G,False,False,75630_2015
2015,75759,Craig Randall II,SG,76,185,3.0,85.55555555555554,294.0,62.0,,__missing__,Wing G,False,False,75759_2015
2015,75845,Lagerald Vick,SG,77,180,4.0,96.03383229889253,71.0,21.0,,__missing__,Scoring PG,False,False,75845_2015
2015,75857,Tyler Seibring,PF,80,-,2.0,70.0,513.0,113.0,,__missing__,Stretch 4,False,False,75857_2015
2015,75891,Jalen Avery,PG,72,185,3.0,81.58333333333333,460.0,81.0,,__missing__,Combo G,False,False,75891_2015
2015,75892,Delante Jones,SG,78,190,2.0,70.0,513.0,113.0,,__missing__,Wing G,False,False,75892_2015
2015,75901,Dominic Green,SF,78,190,3.0,88.41535840331022,204.0,33.0,,__missing__,Wing G,False,False,75901_2015
2015,76023,Drew Eubanks,PF,82,250,4.0,91.28027260557381,147.0,34.0,,__missing__,C,False,False,76023_2015
2015,76194,Charlie Thomas,PF,80,253,3.0,82.97222222222223,435.0,95.0,,__missing__,PF/C,False,False,76194_2015
2015,76251,Jake Lindsey,SG,77,190,3.0,86.48929049531459,270.0,60.0,,__missing__,Scoring PG,False,False,76251_2015
2015,76283,Justin James,SF,79,180,3.0,82.13888888888889,442.0,80.0,,__missing__,Wing F,False,False,76283_2015
2015,76310,Derrick Bruce,PG,75,175,3.0,86.46921017402944,271.0,43.0,,__missing__,Scoring PG,False,False,76310_2015
2015,76311,Dean Wade,PF,82,225,3.0,88.87550200803211,198.0,43.0,,__missing__,Stretch 4,False,False,76311_2015
2015,76422,Malik Benlevi,SF,77,205,3.0,81.58333333333333,460.0,83.0,,__missing__,Wing G,False,False,76422_2015
2015,76504,Cullen Vanleer,SG,76,200,3.0,83.80555555555554,359.0,77.0,,__missing__,Combo G,False,False,76504_2015
2015,76518,Emarius Logan,PG,74,187,2.0,70.0,513.0,94.0,,__missing__,Combo G,False,False,76518_2015
2015,76637,Dalton Soffer,SG,77,205,3.0,82.22222222222221,441.0,94.0,,__missing__,Combo G,False,False,76637_2015
2015,76774,Jibri Blount,SF,79,220,2.0,70.0,513.0,96.0,,__missing__,Wing F,False,False,76774_2015
2015,76783,Marlon Stewart,PG,73,210,3.0,84.29629629629629,334.0,56.0,,__missing__,Wing G,False,False,76783_2015
2015,76805,Trey Moses,PF,81,245,2.0,70.0,513.0,113.0,,__missing__,PF/C,False,False,76805_2015
2015,76828,Marshawn Blackmon,SF,76,185,2.0,70.0,513.0,96.0,,__missing__,Wing F,False,False,76828_2015
2015,76850,Mason Riggins,PF,80,255,2.0,70.0,513.0,113.0,,__missing__,C,False,False,76850_2015
2015,76911,Lucas Jones,PF,80,-,2.0,70.0,513.0,113.0,,__missing__,Wing F,False,False,76911_2015
2015,76913,Robert Franks,PF,79,240,3.0,83.24999999999999,416.0,90.0,,__missing__,Stretch 4,False,False,76913_2015
2015,77148,Renard Suggs,SG,74,210,2.0,70.0,513.0,113.0,,__missing__,Wing G,False,False,77148_2015
2015,77253,Jordan Naughton,C,82,225,2.0,70.0,513.0,42.0,,__missing__,C,False,False,77253_2015
2015,77266,Galen Robinson,PG,72,170,3.0,84.05555555555554,338.0,59.0,,__missing__,Scoring PG,False,False,77266_2015
2015,77338,Derek Ogbeide,C,80,250,4.0,90.65261044176707,156.0,15.0,,__missing__,C,False,False,77338_2015
2015,77366,Matt Neufeld,PF,83,200,2.0,76.66666666666666,499.0,108.0,,__missing__,C,False,False,77366_2015
2015,77459,Gligorije Rakocevic,C,83,250,3.0,83.33333333333333,382.0,35.0,,__missing__,C,False,False,77459_2015
2015,77504,Justin Goode,SG,74,185,3.0,81.83333333333333,452.0,98.0,,__missing__,Combo G,False,False,77504_2015
2015,77528,Zac Seljaas,SF,79,215,3.0,85.63888888888889,291.0,54.0,,__missing__,Wing G,False,False,77528_2015
2015,77530,Christian Davis,SF,78,0,2.0,70.0,513.0,96.0,,__missing__,PF/C,False,False,77530_2015
2015,77535,Jesse Hill,PF,80,218,2.0,70.0,513.0,113.0,,__missing__,Stretch 4,False,False,77535_2015
2015,77536,Karl Gamble,PF,81,220,2.0,70.0,513.0,113.0,,__missing__,C,False,False,77536_2015
2015,77539,Ryan Mikesell,SF,79,195,3.0,81.58333333333333,460.0,83.0,,__missing__,PF/C,False,False,77539_2015
2015,77546,Austin Pauga,SG,78,210,2.0,70.0,513.0,113.0,,__missing__,Wing G,False,False,77546_2015
2015,77547,Laytwan Porter,PG,72,-,2.0,70.0,513.0,94.0,,__missing__,Scoring PG,False,False,77547_2015
2015,77550,Josh Davis,SG,77,175,2.0,70.0,513.0,113.0,,__missing__,Wing F,False,False,77550_2015
2015,77551,Corey Redman,SF,78,185,2.0,70.0,513.0,96.0,,__missing__,PF/C,False,False,77551_2015
2015,77566,Matt Zignorski,SG,74,170,2.0,70.0,513.0,113.0,,__missing__,Combo G,False,False,77566_2015
2015,77567,Jordan Roland,PG,73,171,2.0,70.0,513.0,94.0,,__missing__,Wing G,False,False,77567_2015
2015,77577,Austin Donaldson,SG,74,185,2.0,70.0,513.0,113.0,,__missing__,Scoring PG,False,False,77577_2015
2015,78138,Lindsey Drew,PG,76,180,3.0,83.74999999999999,366.0,66.0,,__missing__,Combo G,False,False,78138_2015
2015,78216,Jack McVeigh,SF,79,210,3.0,85.15060240963855,306.0,56.0,,__missing__,Stretch 4,False,False,78216_2015
2015,78859,Zach Jackson,SG,77,180,2.0,70.0,513.0,113.0,,__missing__,Wing G,False,False,78859_2015
2015,79500,Khyri Thomas,SG,75,200,3.0,83.72222222222223,371.0,81.0,,__missing__,Wing G,False,False,79500_2015
2015,80523,Thomas Akyazili,PG,74,180,,,,,,__missing__,Scoring PG,False,False,80523_2015
2015,80532,Deng Riak,PF,82,225,3.0,85.41666666666666,299.0,63.0,,__missing__,PF/C,False,False,80532_2015
2015,80918,Jeremiah Martin,PG,75,185,3.0,81.83333333333333,452.0,80.0,,__missing__,Scoring PG,False,False,80918_2015
2015,81211,Moritz Wagner,PF,83,240,4.0,92.71753681392237,123.0,31.0,,__missing__,PF/C,False,False,81211_2015
2015,81268,Andrien White,PG,75,195,,,,,,__missing__,Wing G,False,False,81268_2015
2015,81358,Bakari Evelyn,PG,74,180,3.0,83.33333333333333,382.0,72.0,,__missing__,Stretch 4,False,False,81358_2015
2015,81483,Ahmad Gilbert,SF,78,205,3.0,85.07407407407408,310.0,57.0,,__missing__,Wing G,False,False,81483_2015
2015,81704,Johnny Hamilton,C,84,230,3.0,87.0,246.0,24.0,,__missing__,C,False,False,81704_2015
2015,81705,Kyle Alexander,C,83,215,3.0,83.49999999999999,378.0,33.0,,__missing__,C,False,False,81705_2015
2015,82037,Lawson Schaffer,PG,71,161,,,,,,__missing__,Pure PG,False,False,82037_2015
2015,85901,Jonny David,SG,74,175,,,,,,__missing__,Scoring PG,False,False,85901_2015
2015,87019,Chad Holtz,SF,,-,,,,,,__missing__,PF/C,False,False,87019_2015
2015,87973,Lucas Campbell,SG,76,184,,,,,,__missing__,Wing G,False,False,87973_2015
2015,91053,Dwayne Sutton,SG,77,195,3.0,83.33333333333333,382.0,84.0,,__missing__,Wing F,False,False,91053_2015
2015,46040327,Josh Nebo,PF,81,242,,,,,,__missing__,C,False,False,46040327_2015
2015,46040600,Fred Sims Jr.,SG,76,193,,,,,,__missing__,Wing G,False,False,46040600_2015
2015,46041008,Matt Morgan,SG,74,174,,,,,,__missing__,Combo G,False,False,46041008_2015
2015,46053952,Ishmail Jabbie,SG,75,180,,,,,,__missing__,Combo G,False,False,46053952_2015
2015,46054191,Demajeo Wiggins,PF,82,240,,,,,,__missing__,C,False,False,46054191_2015
2015,46054433,Joe Cremo,SG,76,180,,,,,,__missing__,Wing G,False,False,46054433_2015
2015,46054493,Chris Clemons,PG,69,180,,,,,,__missing__,Combo G,False,False,46054493_2015
2015,46055000,Javan White,C,82,230,,,,,,__missing__,C,False,False,46055000_2015
2015,46055077,Jordan Davis,PG,74,185,,,,,,__missing__,Combo G,False,False,46055077_2015
2015,46082850,Jahaad Proctor,SG,75,215,,,,,,__missing__,Wing G,False,False,46082850_2015
2015,46082851,Brandonn Kamga,SG,77,215,,,,,,__missing__,Wing G,False,False,46082851_2015
2015,46082911,Daniel Utomi,SF,78,215,,,,,,__missing__,Pure PG,False,False,46082911_2015
2015,46082931,Nate Sestina,C,81,245,,,,,,__missing__,Wing F,False,False,46082931_2015
2015,46082964,Donnell Gresham Jr.,SG,73,195,,,,,,__missing__,Combo G,False,False,46082964_2015
2015,46083112,Dominik Olejniczak,C,84,260,,,,,,__missing__,C,False,False,46083112_2015
2015,46083115,Jerry Johnson,SG,74,210,,,,,,__missing__,Combo G,False,False,46083115_2015
2015,46083290,K.J. Lawson,SF,80,210,5.0,98.07484117070288,36.0,7.0,,__missing__,Wing F,False,False,46083290_2015
2015,46083380,Thomas Bruce,PF,81,225,,,,,,__missing__,C,False,False,46083380_2015
2015,46083391,Kareem South,SG,74,185,,,,,,__missing__,Wing G,False,False,46083391_2015
2015,46083456,TJ Holyfield,PF,80,227,,,,,,__missing__,PF/C,False,False,46083456_2015
2015,46083944,Dujuanta Weaver,PG,70,170,,,,,,__missing__,Scoring PG,False,False,46083944_2015
2015,46094289,Rob Edwards,SG,77,205,,,,,,__missing__,Wing G,False,False,46094289_2015
2015,46094327,Jaylen Shead,PG,73,190,,,,,,__missing__,Scoring PG,False,False,46094327_2015
2015,46094893,Dylan Windler,SF,80,196,,,,,,__missing__,Stretch 4,False,False,46094893_2015
2015,46094899,Jarrell Brantley,PF,79,250,,,,,,__missing__,Wing F,False,False,46094899_2015
2015,46094991,Garrison Mathews,SG,77,215,,,,,,__missing__,Wing G,False,False,46094991_2015
2016,20145,Joshua Langford,SG,77,200,5.0,98.87712398189088,20.0,3.0,,__missing__,Wing G,False,False,20145_2016
2016,20180,Braxton Key,SF,80,225,4.0,96.45204716708122,66.0,9.0,,__missing__,Wing F,False,False,20180_2016
2016,21374,Josh Jackson,SG,80,207,5.0,99.99163879598662,1.0,1.0,,__missing__,Wing F,False,False,21374_2016
2016,22194,Nick Sherod,SG,76,220,3.0,86.05555555555554,264.0,50.0,,__missing__,Wing G,False,False,22194_2016
2016,22363,Jordan Harris,SG,76,185,4.0,92.25903614457832,129.0,19.0,,__missing__,Combo G,False,False,22363_2016
2016,22376,V.J. King,SF,78,215,5.0,98.75392621463862,22.0,4.0,,__missing__,Wing G,False,False,22376_2016
2016,22511,Seventh Woods,CG,74,189,5.0,97.54458698277452,46.0,7.0,,__missing__,Combo G,False,False,22511_2016
2016,22562,Devearl Ramsey,PG,70,170,4.0,92.01004016064257,132.0,27.0,,__missing__,Combo G,False,False,22562_2016
2016,22583,De'Ron Davis,PF,82,255,5.0,97.68282820142433,43.0,12.0,,__missing__,C,False,False,22583_2016
2016,23019,Malik Monk,CG,75,200,5.0,99.45939733393897,11.0,2.0,,__missing__,Combo G,False,False,23019_2016
2016,23975,De'Aaron Fox,PG,75,187,5.0,99.73152974724478,6.0,2.0,,__missing__,Scoring PG,False,False,23975_2016
2016,24089,Tyus Battle,SG,78,205,5.0,98.20482701048442,36.0,5.0,,__missing__,Combo G,False,False,24089_2016
2016,24858,Christian Keeling,SG,75,180,,,,,,__missing__,Wing G,False,False,24858_2016
2016,25206,Harry Giles,PF,82,240,5.0,99.94462699281976,2.0,1.0,,__missing__,C,False,False,25206_2016
2016,25282,Amir Coffey,SG,80,190,5.0,97.46594567181262,50.0,7.0,,__missing__,Wing F,False,False,25282_2016
2016,25296,Jayson Tatum,SF,80,205,5.0,99.81715857043254,4.0,1.0,,__missing__,Wing F,False,False,25296_2016
2016,26181,Juwan Durham,PF,83,200,5.0,97.09426741118726,53.0,14.0,,__missing__,PF/C,False,False,26181_2016
2016,26183,John Mooney,PF,81,245,4.0,90.55622489959839,154.0,36.0,,__missing__,PF/C,False,False,26183_2016
2016,26836,Quentin Goodin,PG,76,194,4.0,95.8002232910562,76.0,17.0,,__missing__,Scoring PG,False,False,26836_2016
2016,27326,Alani Moore,PG,70,180,4.0,89.429718875502,172.0,31.0,,__missing__,Combo G,False,False,27326_2016
2016,27914,Tony Bradley,C,83,240,5.0,98.65257828720374,26.0,3.0,,__missing__,C,False,False,27914_2016
2016,27968,Anthony Cowan,PG,72,170,4.0,96.78551237482614,59.0,10.0,,__missing__,Scoring PG,False,False,27968_2016
2016,28352,Jordan Bohannon,PG,72,182,3.0,84.30555555555556,329.0,57.0,,__missing__,Pure PG,False,False,28352_2016
2016,28433,Trent Forrest,SG,75,185,4.0,95.93306844485473,72.0,11.0,,__missing__,Combo G,False,False,28433_2016
2016,28445,Kobi Simmons,CG,77,175,5.0,98.55630080878902,30.0,5.0,,__missing__,Combo G,False,False,28445_2016
2016,28720,Mustapha Heron,SF,77,215,5.0,98.74146326870266,23.0,5.0,,__missing__,Wing F,False,False,28720_2016
2016,29690,Ty Graves,PG,72,170,3.0,85.63587684069611,286.0,46.0,,__missing__,Combo G,False,False,29690_2016
2016,29968,Ted Kapita,PF,80,219,4.0,95.87722125962043,73.0,17.0,,__missing__,C,False,False,29968_2016
2016,29996,CJ Walker,PG,72,180,4.0,92.07429718875503,131.0,26.0,,__missing__,Scoring PG,False,False,29996_2016
2016,29999,Kyle Guy,CG,74,175,5.0,97.90388166632273,38.0,6.0,,__missing__,Combo G,False,False,29999_2016
2016,30540,Trevor Stanback,PF,83,220,4.0,92.74844833880978,121.0,27.0,,__missing__,C,False,False,30540_2016
2016,30823,Curtis Jones,CG,76,170,4.0,95.78837087480356,77.0,10.0,,__missing__,Combo G,False,False,30823_2016
2016,30901,Damien Jefferson,SF,77,195,3.0,85.30555555555554,296.0,53.0,,__missing__,Wing G,False,False,30901_2016
2016,30977,Cordell Pemsl,PF,80,249,3.0,86.77242302543506,243.0,56.0,,__missing__,C,False,False,30977_2016
2016,31166,Willie Jackson,SF,78,212,3.0,86.77643908969209,242.0,45.0,,__missing__,PF/C,False,False,31166_2016
2016,31242,Sam Hauser,SF,80,225,4.0,94.95590347607111,91.0,14.0,,__missing__,Stretch 4,False,False,31242_2016
2016,31412,Vance Jackson,SF,81,230,4.0,95.78493257513686,78.0,11.0,,__missing__,Wing F,False,False,31412_2016
2016,31584,Barret Benson,C,82,240,4.0,90.22489959839356,157.0,19.0,,__missing__,C,False,False,31584_2016
2016,31586,K.J. Santos,SG,80,200,3.0,85.72222222222221,280.0,53.0,,__missing__,Wing F,False,False,31586_2016
2016,31819,Reggie Jones,SF,79,210,3.0,83.33333333333333,367.0,65.0,,__missing__,Wing G,False,False,31819_2016
2016,31869,Lonzo Ball,PG,78,190,5.0,99.78324059387442,5.0,1.0,,__missing__,Scoring PG,False,False,31869_2016
2016,31922,Mike Smith,PG,71,155,,,,,,__missing__,Scoring PG,False,False,31922_2016
2016,32047,Cassius Winston,PG,74,194,5.0,98.39435068743606,32.0,5.0,,__missing__,Pure PG,False,False,32047_2016
2016,32048,Joey Brunk,C,83,245,4.0,92.95929171230377,118.0,14.0,,__missing__,PF/C,False,False,32048_2016
2016,33655,Mario Kegler,SF,79,230,5.0,97.02106795480289,54.0,8.0,,__missing__,Wing F,False,False,33655_2016
2016,33657,Rodney Miller,C,83,220,4.0,90.27443105756359,155.0,18.0,,__missing__,C,False,False,33657_2016
2016,33869,Rakym Felder,SG,70,210,3.0,83.22222222222221,417.0,77.0,,__missing__,Combo G,False,False,33869_2016
2016,34073,Jayce Johnson,C,84,235,4.0,95.02732140683948,90.0,12.0,,__missing__,C,False,False,34073_2016
2016,34081,Lamar Stevens,SF,79,225,4.0,93.55178288913228,107.0,19.0,,__missing__,Wing F,False,False,34081_2016
2016,34088,De'Monte Buckingham,SG,76,215,3.0,87.23627844712182,222.0,36.0,,__missing__,Wing G,False,False,34088_2016
2016,34121,Jaylen Fisher,PG,74,195,4.0,96.02078222691108,71.0,16.0,,__missing__,Scoring PG,False,False,34121_2016
2016,34288,Miles Bridges,SF,79,225,5.0,99.4224256914147,13.0,3.0,,__missing__,Stretch 4,False,False,34288_2016
2016,34584,Devonte Green,PG,75,185,3.0,87.66398929049531,211.0,39.0,,__missing__,Combo G,False,False,34584_2016
2016,34629,Sedee Keita,PF,81,240,4.0,93.29364279861922,110.0,24.0,,__missing__,C,False,False,34629_2016
2016,34736,Eric Hester,SG,75,170,4.0,90.96787148594377,147.0,22.0,,__missing__,Combo G,False,False,34736_2016
2016,34738,Tyree Crump,CG,73,180,4.0,95.59875561839942,82.0,11.0,,__missing__,Combo G,False,False,34738_2016
2016,34761,Justin Jackson,SF,79,225,4.0,95.764695551233,79.0,12.0,,__missing__,Stretch 4,False,False,34761_2016
2016,34793,Marques Bolden,C,83,250,5.0,99.42672992568225,12.0,1.0,,__missing__,C,False,False,34793_2016
2016,35346,Xavier Sneed,SF,77,220,4.0,90.62650602409637,151.0,28.0,,__missing__,Wing G,False,False,35346_2016
2016,35348,Brachen Hazen,SF,80,190,3.0,85.47222222222221,290.0,51.0,,__missing__,Wing F,False,False,35348_2016
2016,35426,Leland Green,SG,74,165,3.0,87.0635876840696,232.0,39.0,,__missing__,Wing G,False,False,35426_2016
2016,35676,Dennis Smith Jr.,PG,75,190,5.0,99.60711499082373,8.0,3.0,,__missing__,Scoring PG,False,False,35676_2016
2016,35736,Chris Baldwin,PF,80,235,3.0,87.9350736278447,199.0,44.0,,__missing__,C,False,False,35736_2016
2016,35844,Rawle Alkins,SG,77,220,5.0,98.82541313526121,21.0,4.0,,__missing__,Wing G,False,False,35844_2016
2016,35849,Solomon Young,PF,80,235,3.0,86.69009370816599,247.0,57.0,,__missing__,C,False,False,35849_2016
2016,35852,Schnider Herard,C,82,260,5.0,97.46825449156512,49.0,8.0,,__missing__,C,False,False,35852_2016
2016,36073,JaQuori McLaughlin,SG,76,185,4.0,93.54484605087015,108.0,17.0,,__missing__,Scoring PG,False,False,36073_2016
2016,36115,Nazeer Bostick,SF,77,175,3.0,84.05555555555554,342.0,60.0,,__missing__,Wing G,False,False,36115_2016
2016,36303,Josh Hall,SF,78,190,3.0,88.52744310575635,183.0,33.0,,__missing__,Wing G,False,False,36303_2016
2016,36403,Tyler Cook,PF,81,253,4.0,95.73998436229971,81.0,19.0,,__missing__,PF/C,False,False,36403_2016
2016,36409,Harrison Henderson,PF,82,225,3.0,85.5475234270415,289.0,64.0,,__missing__,Stretch 4,False,False,36409_2016
2016,36410,Cameron McGriff,SF,79,210,4.0,91.0441767068273,146.0,27.0,,__missing__,Wing F,False,False,36410_2016
2016,36607,Ako Adams,PG,74,170,3.0,85.13888888888889,301.0,48.0,,__missing__,Scoring PG,False,False,36607_2016
2016,36739,Max Heidegger,PG,74,160,2.0,70.0,478.0,107.0,,__missing__,Combo G,False,False,36739_2016
2016,36826,Breein Tyree,PG,74,190,3.0,88.22824631860776,191.0,36.0,,__missing__,Combo G,False,False,36826_2016
2016,37412,Mitchell Smith,PF,82,210,3.0,87.17603748326638,224.0,52.0,,__missing__,C,False,False,37412_2016
2016,37728,Alterique Gilbert,PG,72,180,5.0,98.3573790449118,34.0,6.0,,__missing__,Combo G,False,False,37728_2016
2016,38406,Tim Harrison,SF,80,220,3.0,87.17202141900937,225.0,41.0,,__missing__,PF/C,False,False,38406_2016
2016,38647,D'Mitrik Trice,PG,71,195,3.0,83.74999999999999,360.0,68.0,,__missing__,Combo G,False,False,38647_2016
2016,38700,Bruce Brown,CG,76,201,5.0,98.59710352507628,28.0,4.0,,__missing__,Wing G,False,False,38700_2016
2016,38703,D'Marcus Simonds,SG,75,195,3.0,87.69611780455153,210.0,32.0,,__missing__,Wing G,False,False,38703_2016
2016,38705,Dashawn McDowell,PG,77,185,3.0,84.05555555555554,342.0,62.0,,__missing__,Wing G,False,False,38705_2016
2016,38708,Brandon Cyrus,SG,77,187,3.0,87.70414993306558,209.0,31.0,,__missing__,Wing G,False,False,38708_2016
2016,38712,Mitch Lightfoot,PF,80,210,4.0,93.12285933029777,115.0,26.0,,__missing__,PF/C,False,False,38712_2016
2016,39092,Udoka Azubuike,C,84,280,5.0,98.29831029804838,35.0,5.0,,__missing__,C,False,False,39092_2016
2016,41901,Skylar Mays,CG,76,202,4.0,91.285140562249,143.0,13.0,,__missing__,Scoring PG,False,False,41901_2016
2016,42989,Frank Jackson,PG,75,205,5.0,99.34485382494812,15.0,4.0,,__missing__,Combo G,False,False,42989_2016
2016,42992,Christian Terrell,SG,77,185,3.0,86.12784471218205,263.0,49.0,,__missing__,Wing G,False,False,42992_2016
2016,42994,Jonah Mathews,SG,75,200,4.0,95.86967104253642,74.0,12.0,,__missing__,Combo G,False,False,42994_2016
2016,45505,Ty Jerome,PG,77,195,5.0,97.48715242036353,48.0,7.0,,__missing__,Combo G,False,False,45505_2016
2016,47898,Jon Teske,C,84,245,4.0,90.78313253012048,149.0,17.0,,__missing__,C,False,False,47898_2016
2016,48785,Eli Wright,SG,76,190,4.0,95.57264733404072,83.0,13.0,,__missing__,Wing G,False,False,48785_2016
2016,52540,Herb McGee,CG,73,195,3.0,83.74999999999999,360.0,23.0,,__missing__,Combo G,False,False,52540_2016
2016,53433,C.J. Keyser,CG,75,187,3.0,85.80555555555554,275.0,21.0,,__missing__,Wing G,False,False,53433_2016
2016,58608,Zavier Simpson,PG,72,180,4.0,96.62661693698887,64.0,13.0,,__missing__,Scoring PG,False,False,58608_2016
2016,58868,Zach Collins,C,84,230,5.0,98.37308695611472,33.0,4.0,,__missing__,C,False,False,58868_2016
2016,60189,Reed Nikko,PF,82,250,3.0,84.97222222222221,308.0,68.0,,__missing__,C,False,False,60189_2016
2016,60709,Michael Hughes,PF,81,265,2.0,70.0,478.0,98.0,,__missing__,C,False,False,60709_2016
2016,64806,Devon Daniels,SG,77,200,3.0,87.43708165997322,216.0,34.0,,__missing__,Wing G,False,False,64806_2016
2016,67906,Jakolby Long,SG,77,207,4.0,92.39513236894064,125.0,18.0,,__missing__,Wing F,False,False,67906_2016
2016,68124,Jordan Ford,PG,72,150,4.0,89.9738955823293,162.0,30.0,,__missing__,Scoring PG,False,False,68124_2016
2016,68816,Nick Ward,PF,81,245,5.0,97.6018312634342,45.0,13.0,,__missing__,C,False,False,68816_2016
2016,69220,Keith Smith,SF,79,205,4.0,93.40038943653403,109.0,20.0,,__missing__,Stretch 4,False,False,69220_2016
2016,69227,Jordy Tshimanga,C,83,270,4.0,89.71619812583667,169.0,20.0,,__missing__,C,False,False,69227_2016
2016,69922,Austin Wiley,PF,83,255,5.0,98.61120065546467,27.0,8.0,,__missing__,C,False,False,69922_2016
2016,69959,Brandon Childress,PG,72,190,3.0,87.84471218206157,204.0,38.0,,__missing__,Combo G,False,False,69959_2016
2016,69960,Sacha Killeya-Jones,PF,82,230,5.0,98.67923910092584,25.0,7.0,,__missing__,C,False,False,69960_2016
2016,70078,Grant Williams,PF,79,236,3.0,87.86077643908969,202.0,45.0,,__missing__,PF/C,False,False,70078_2016
2016,70718,Jair Bolden,PG,75,215,3.0,84.05555555555554,342.0,62.0,,__missing__,Scoring PG,False,False,70718_2016
2016,71346,Wenyen Gabriel,PF,81,213,5.0,99.36252255398406,14.0,4.0,,__missing__,PF/C,False,False,71346_2016
2016,71372,Javin DeLaurier,PF,82,234,5.0,97.73679292013499,42.0,11.0,,__missing__,C,False,False,71372_2016
2016,72180,Tony Carr,PG,76,200,5.0,97.4629591641116,51.0,8.0,,__missing__,Combo G,False,False,72180_2016
2016,72543,Yoeli Childs,PF,80,225,4.0,93.16963506198707,112.0,25.0,,__missing__,C,False,False,72543_2016
2016,75131,Tyrique Jones,PF,81,237,4.0,94.19228754482815,96.0,21.0,,__missing__,C,False,False,75131_2016
2016,75135,Jarron Cumberland,SG,77,205,4.0,96.7415094654487,61.0,9.0,,__missing__,Wing G,False,False,75135_2016
2016,75139,Nate Morris,C,81,240,3.0,87.91298527443105,200.0,25.0,,__missing__,C,False,False,75139_2016
2016,75260,Isiah Brown,PG,74,175,3.0,86.53949129852744,251.0,43.0,,__missing__,Combo G,False,False,75260_2016
2016,75324,Isaiah Roby,SF,79,202,4.0,91.39357429718876,141.0,26.0,,__missing__,PF/C,False,False,75324_2016
2016,75346,Jared Harper,PG,71,175,4.0,95.29002296812668,86.0,19.0,,__missing__,Scoring PG,False,False,75346_2016
2016,75362,Kevin Marfo,PF,80,245,3.0,87.84270414993306,205.0,47.0,,__missing__,C,False,False,75362_2016
2016,75479,Brandon Robinson,SG,77,173,4.0,96.84602400684119,58.0,8.0,,__missing__,Wing G,False,False,75479_2016
2016,75484,Koby McEwen,PG,76,200,3.0,88.3768406961178,184.0,35.0,,__missing__,Wing G,False,False,75484_2016
2016,75502,Lamar Peters,PG,72,185,4.0,93.73402701715955,104.0,22.0,,__missing__,Scoring PG,False,False,75502_2016
2016,75591,Christian Matthews,SF,79,205,3.0,86.04016064257027,266.0,49.0,,__missing__,Wing G,False,False,75591_2016
2016,75755,Chase Harler,SG,75,180,3.0,85.72222222222221,280.0,53.0,,__missing__,Scoring PG,False,False,75755_2016
2016,75821,Markelle Fultz,CG,76,195,5.0,99.82904660091668,3.0,1.0,,__missing__,Scoring PG,False,False,75821_2016
2016,75854,Ryan Kriener,SF,81,247,3.0,84.05555555555554,342.0,60.0,,__missing__,C,False,False,75854_2016
2016,76115,Michael Hurt,SF,79,210,3.0,87.09571619812583,230.0,42.0,,__missing__,Wing G,False,False,76115_2016
